"scene_cat","object_cat","response","acc","pe_level","trialN","Q1","P1","Q2","P2","Q3","P3","Prob","Delta","x1","x2","x3","Delta1","Delta2","Delta3","SubNum"
5,3,2,0,3,76,0.0128508233860444,0.00505632439384803,0.656878685877806,0.989887351212304,0.0128508233860444,0.00505632439384803,0.989887351212304,NA,0,0,0,-0.0151150679604245,-0.772617106354425,-0.0151150679604245,17
2,2,2,1,2,77,0.146594674543677,0.206642588717572,0.423755466336065,0.586714822564856,0.146594674543677,0.206642588717572,0.586714822564856,NA,0,1,0,-0.172423851904328,0.677775658920991,-0.172423851904328,17
2,3,2,0,2,78,0.124634720586631,0.112424812692657,0.360276690188478,0.775150374614685,0.124634720586631,0.112424812692657,0.775150374614685,NA,0,0,0,-0.146594674543677,-0.423755466336065,-0.146594674543677,17
4,1,0,0,1,1,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,NA,NA,0,0,0,-0.33,-0.33,-0.33,18
5,1,2,0,3,2,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.333333333333333,NA,0,0,0,-0.33,-0.33,-0.33,18
4,1,2,0,1,3,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.333333333333333,NA,0,0,0,-0.27171988224796,-0.27171988224796,-0.27171988224796,18
4,1,3,0,1,4,0.184219828383277,0.333333333333333,0.184219828383277,0.333333333333333,0.184219828383277,0.333333333333333,0.333333333333333,NA,0,0,0,-0.223732407299531,-0.223732407299531,-0.223732407299531,18
4,2,1,0,3,5,0.151685424472859,0.333333333333333,0.151685424472859,0.333333333333333,0.151685424472859,0.333333333333333,0.333333333333333,NA,0,0,0,-0.184219828383277,-0.184219828383277,-0.184219828383277,18
1,3,1,0,2,6,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.333333333333333,NA,0,0,0,-0.33,-0.33,-0.33,18
5,2,1,0,1,7,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.333333333333333,NA,0,0,0,-0.27171988224796,-0.27171988224796,-0.27171988224796,18
1,2,3,0,2,8,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.333333333333333,NA,0,0,0,-0.27171988224796,-0.27171988224796,-0.27171988224796,18
6,3,2,0,1,9,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.333333333333333,NA,0,0,0,-0.33,-0.33,-0.33,18
3,2,3,0,2,10,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.333333333333333,NA,0,0,0,-0.33,-0.33,-0.33,18
6,3,2,0,1,11,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.333333333333333,NA,0,0,0,-0.27171988224796,-0.27171988224796,-0.27171988224796,18
2,3,2,0,2,12,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.27171988224796,0.333333333333333,0.333333333333333,NA,0,0,0,-0.33,-0.33,-0.33,18
5,2,1,0,1,13,0.184219828383277,0.333333333333333,0.184219828383277,0.333333333333333,0.184219828383277,0.333333333333333,0.333333333333333,NA,0,0,0,-0.223732407299531,-0.223732407299531,-0.223732407299531,18
4,1,1,1,1,14,0.301503222510718,0.333333333333333,0.124896805080294,0.333333333333333,0.124896805080294,0.333333333333333,0.333333333333333,NA,1,0,0,0.848314575527142,-0.151685424472859,-0.151685424472859,18
5,2,2,1,1,15,0.151685424472859,0.333333333333333,0.328291841903283,0.333333333333333,0.151685424472859,0.333333333333333,0.333333333333333,NA,0,1,0,-0.184219828383277,0.815780171616723,-0.184219828383277,18
6,3,3,1,1,16,0.184219828383277,0.333333333333333,0.184219828383277,0.333333333333333,0.3608262458137,0.333333333333333,0.333333333333333,NA,0,0,1,-0.223732407299531,-0.223732407299531,0.776267592700469,18
6,1,3,0,3,17,0.151685424472859,0.201701255894164,0.151685424472859,0.201701255894164,0.297102015225673,0.596597488211671,0.596597488211671,NA,0,0,0,-0.184219828383277,-0.184219828383277,-0.3608262458137,18
6,3,3,1,1,18,0.124896805080294,0.225109473630625,0.124896805080294,0.225109473630625,0.421238310135732,0.549781052738751,0.549781052738751,NA,0,0,1,-0.151685424472859,-0.151685424472859,0.702897984774327,18
6,3,3,1,1,19,0.102839227786557,0.122399789446183,0.102839227786557,0.122399789446183,0.523451338728638,0.755200421107634,0.755200421107634,NA,0,0,1,-0.124896805080294,-0.124896805080294,0.578761689864268,18
6,3,3,1,1,20,0.084677160195862,0.0656433706170814,0.084677160195862,0.0656433706170814,0.607612890527038,0.868713258765837,0.868713258765837,NA,0,0,1,-0.102839227786557,-0.102839227786557,0.476548661271362,18
6,2,3,0,3,21,0.0697226302954887,0.0373047006192258,0.0697226302954887,0.0373047006192258,0.500304554746514,0.925390598761548,0.925390598761548,NA,0,0,0,-0.084677160195862,-0.084677160195862,-0.607612890527038,18
6,3,3,1,1,22,0.0574091663451765,0.0622303991605352,0.0574091663451765,0.0622303991605352,0.588553977139032,0.87553920167893,0.87553920167893,NA,0,0,1,-0.0697226302954887,-0.0697226302954887,0.499695445253486,18
5,2,1,0,1,23,0.124896805080294,0.201701255894164,0.270313395833109,0.596597488211671,0.124896805080294,0.201701255894164,0.201701255894164,NA,0,0,0,-0.151685424472859,-0.328291841903283,-0.151685424472859,18
4,1,1,1,1,24,0.424862235969796,0.596597488211671,0.102839227786557,0.201701255894164,0.102839227786557,0.201701255894164,0.596597488211671,NA,1,0,0,0.698496777489282,-0.124896805080294,-0.124896805080294,18
2,1,3,0,2,25,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.333333333333333,NA,0,0,0,-0.27171988224796,-0.27171988224796,-0.27171988224796,18
4,3,1,0,3,26,0.349828838573691,0.783170838855292,0.084677160195862,0.108414580572354,0.084677160195862,0.108414580572354,0.783170838855292,NA,0,0,0,-0.424862235969796,-0.102839227786557,-0.102839227786557,18
5,3,3,1,3,27,0.102839227786557,0.225109473630625,0.222574315411571,0.549781052738751,0.279445645216981,0.225109473630625,0.225109473630625,NA,0,0,1,-0.124896805080294,-0.270313395833109,0.875103194919706,18
6,3,3,1,1,28,0.0472703391492876,0.0356014286002341,0.0472703391492876,0.0356014286002341,0.661217985202504,0.928797142799532,0.928797142799532,NA,0,0,1,-0.0574091663451765,-0.0574091663451765,0.411446022860968,18
5,2,1,0,1,29,0.084677160195862,0.165458801324545,0.183266262954704,0.345142633281627,0.230093750948677,0.489398565393828,0.165458801324545,NA,0,0,0,-0.102839227786557,-0.222574315411571,-0.279445645216981,18
4,1,1,1,1,30,0.464653238109769,0.718092954145133,0.0697226302954887,0.140953522927434,0.0697226302954887,0.140953522927434,0.718092954145133,NA,1,0,0,0.650171161426309,-0.084677160195862,-0.084677160195862,18
3,3,1,0,2,31,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.223732407299531,0.333333333333333,0.333333333333333,NA,0,0,0,-0.27171988224796,-0.27171988224796,-0.27171988224796,18
5,2,3,0,1,32,0.0697226302954887,0.189600549140277,0.150900264818412,0.347341242668855,0.189457717920503,0.463058208190868,0.463058208190868,NA,0,0,0,-0.084677160195862,-0.183266262954704,-0.230093750948677,18
5,2,2,1,1,33,0.0574091663451765,0.21131916431622,0.300856727089954,0.347874712037861,0.155998269104019,0.440806123645919,0.347874712037861,NA,0,1,0,-0.0697226302954887,0.849099735181588,-0.189457717920503,18
3,1,2,0,2,34,0.184219828383277,0.333333333333333,0.184219828383277,0.333333333333333,0.184219828383277,0.333333333333333,0.333333333333333,NA,0,0,0,-0.223732407299531,-0.223732407299531,-0.223732407299531,18
5,2,2,1,1,35,0.0472703391492876,0.137158625529258,0.424329915789178,0.611571809851298,0.128447973672211,0.251269564619443,0.611571809851298,NA,0,1,0,-0.0574091663451765,0.699143272910046,-0.155998269104019,18
5,2,2,1,1,36,0.0389220939014108,0.0782804307182953,0.525996946983522,0.792853915366962,0.105763237215764,0.128865653914743,0.792853915366962,NA,0,1,0,-0.0472703391492876,0.575670084210822,-0.128447973672211,18
6,3,1,0,1,37,0.0389220939014108,0.0220370149089807,0.0389220939014108,0.0220370149089807,0.544442645695327,0.955925970182039,0.0220370149089807,NA,0,0,0,-0.0472703391492876,-0.0472703391492876,-0.661217985202504,18
2,1,1,1,2,38,0.3608262458137,0.333333333333333,0.184219828383277,0.333333333333333,0.184219828383277,0.333333333333333,0.333333333333333,NA,1,0,0,0.776267592700469,-0.223732407299531,-0.223732407299531,18
6,3,3,1,1,39,0.0320482023385921,0.0411684422371917,0.0320482023385921,0.0411684422371917,0.624896997973158,0.917663115525617,0.917663115525617,NA,0,0,1,-0.0389220939014108,-0.0389220939014108,0.455557354304673,18
6,1,3,0,3,40,0.026388284138488,0.0249332782557704,0.026388284138488,0.0249332782557704,0.514536177898091,0.950133443488459,0.950133443488459,NA,0,0,0,-0.0320482023385921,-0.0320482023385921,-0.624896997973158,18
1,3,3,1,2,41,0.184219828383277,0.333333333333333,0.184219828383277,0.333333333333333,0.3608262458137,0.333333333333333,0.333333333333333,NA,0,0,1,-0.223732407299531,-0.223732407299531,0.776267592700469,18
5,2,3,0,1,42,0.0320482023385921,0.0446211200312212,0.433102510597422,0.888113440605373,0.0870847707952441,0.0672654393634061,0.0672654393634061,NA,0,0,0,-0.0389220939014108,-0.525996946983522,-0.105763237215764,18
5,2,2,1,1,43,0.026388284138488,0.0707297909638954,0.533220245251113,0.830101758207436,0.0717050414123464,0.0991684508286687,0.830101758207436,NA,0,1,0,-0.0320482023385921,0.566897489402578,-0.0870847707952441,18
4,1,1,1,1,44,0.559198911810181,0.849659321347993,0.0574091663451765,0.0751703393260033,0.0574091663451765,0.0751703393260033,0.849659321347993,NA,1,0,0,0.535346761890231,-0.0697226302954887,-0.0697226302954887,18
4,1,1,1,1,45,0.637047212794817,0.915915516701363,0.0472703391492876,0.0420422416493184,0.0472703391492876,0.0420422416493184,0.915915516701363,NA,1,0,0,0.440801088189819,-0.0574091663451765,-0.0574091663451765,18
4,1,1,1,1,46,0.701147004239512,0.94923208085566,0.0389220939014108,0.0253839595721701,0.0389220939014108,0.0253839595721701,0.94923208085566,NA,1,0,0,0.362952787205183,-0.0472703391492876,-0.0472703391492876,18
5,2,2,1,1,47,0.0217279438146536,0.0403363817490509,0.615656545466366,0.906385685520212,0.0590414709368117,0.0532779327307374,0.906385685520212,NA,0,1,0,-0.026388284138488,0.466779754748887,-0.0717050414123464,18
4,3,1,0,3,48,0.577319943728697,0.966858221663983,0.0320482023385921,0.0165708891680085,0.0320482023385921,0.0165708891680085,0.966858221663983,NA,0,0,0,-0.701147004239512,-0.0389220939014108,-0.0389220939014108,18
6,3,3,1,1,49,0.0217279438146536,0.0453823266603317,0.0217279438146536,0.0453823266603317,0.60027220431159,0.909235346679336,0.909235346679336,NA,0,0,1,-0.026388284138488,-0.026388284138488,0.485463822101909,18
4,1,1,1,1,50,0.651967954186062,0.934324882153331,0.026388284138488,0.0328375589233344,0.026388284138488,0.0328375589233344,0.934324882153331,NA,1,0,0,0.422680056271303,-0.0320482023385921,-0.0320482023385921,18
5,2,2,1,1,51,0.0178906494994181,0.0246195965636236,0.683534066034384,0.944421298398147,0.0486143682748389,0.0309591050382293,0.944421298398147,NA,0,1,0,-0.0217279438146536,0.384343454533634,-0.0590414709368117,18
4,1,1,1,1,52,0.713432646948243,0.958839175437612,0.0217279438146536,0.0205804122811938,0.0217279438146536,0.0205804122811938,0.958839175437612,NA,1,0,0,0.348032045813938,-0.026388284138488,-0.026388284138488,18
6,2,3,0,3,53,0.0178906494994181,0.0270983497095513,0.0178906494994181,0.0270983497095513,0.494260280825057,0.945803300580897,0.945803300580897,NA,0,0,0,-0.0217279438146536,-0.0217279438146536,-0.60027220431159,18
5,2,2,1,1,54,0.0147310459858224,0.0161832859660475,0.739423980870825,0.96427329620836,0.0400287588581764,0.0195434178255924,0.96427329620836,NA,0,1,0,-0.0178906494994181,0.316465933965616,-0.0486143682748389,18
4,1,1,1,1,55,0.764042280523233,0.972193320487668,0.0178906494994181,0.0139033397561662,0.0178906494994181,0.0139033397561662,0.972193320487668,NA,1,0,0,0.286567353051757,-0.0217279438146536,-0.0217279438146536,18
5,2,2,1,1,56,0.0121294487292635,0.0113902764123766,0.78544337807751,0.975305239584731,0.0329594231620475,0.0133044840028928,0.975305239584731,NA,0,1,0,-0.0147310459858224,0.260576019129175,-0.0400287588581764,18
4,1,1,1,1,57,0.805713928025078,0.97993699654041,0.0147310459858224,0.0100315017297952,0.0147310459858224,0.0100315017297952,0.97993699654041,NA,1,0,0,0.235957719476767,-0.0178906494994181,-0.0178906494994181,18
5,2,2,1,1,58,0.00998731024378226,0.00850679466528938,0.823335454411215,0.981825682931067,0.0271385775168249,0.00966752240364391,0.981825682931067,NA,0,1,0,-0.0121294487292635,0.21455662192249,-0.0329594231620475,18
3,2,3,0,2,59,0.151685424472859,0.333333333333333,0.151685424472859,0.333333333333333,0.151685424472859,0.333333333333333,0.333333333333333,NA,0,0,0,-0.184219828383277,-0.184219828383277,-0.184219828383277,18
6,3,3,1,1,60,0.0147310459858224,0.0484563173562723,0.0147310459858224,0.0484563173562723,0.583577160780812,0.903087365287455,0.903087365287455,NA,0,0,1,-0.0178906494994181,-0.0178906494994181,0.505739719174943,18
1,1,1,1,2,61,0.328291841903283,0.201701255894164,0.151685424472859,0.201701255894164,0.297102015225673,0.596597488211671,0.201701255894164,NA,1,0,0,0.815780171616723,-0.184219828383277,-0.3608262458137,18
4,2,1,0,3,62,0.663419677722775,0.984691164616268,0.0121294487292635,0.00765441769186576,0.0121294487292635,0.00765441769186576,0.984691164616268,NA,0,0,0,-0.805713928025078,-0.0147310459858224,-0.0147310459858224,18
6,3,3,1,1,63,0.0121294487292635,0.0286657907134768,0.0121294487292635,0.0286657907134768,0.657120106551518,0.942668418573046,0.942668418573046,NA,0,0,1,-0.0147310459858224,-0.0147310459858224,0.416422839219188,18
4,1,1,1,1,64,0.722861922617733,0.964637913964939,0.00998731024378226,0.0176810430175304,0.00998731024378226,0.0176810430175304,0.964637913964939,NA,1,0,0,0.336580322277225,-0.0121294487292635,-0.0121294487292635,18
6,3,3,1,1,65,0.00998731024378226,0.0183527963994821,0.00998731024378226,0.0183527963994821,0.71767489614238,0.963294407201036,0.963294407201036,NA,0,0,1,-0.0121294487292635,-0.0121294487292635,0.342879893448482,18
1,1,1,1,2,66,0.446919813263533,0.462152549767967,0.124896805080294,0.156247305000078,0.244631892705308,0.381600145231955,0.462152549767967,NA,1,0,0,0.671708158096717,-0.151685424472859,-0.297102015225673,18
1,2,1,0,2,67,0.367990906164386,0.700676461468635,0.102839227786557,0.0969948584884416,0.2014283305454,0.202328680042923,0.700676461468635,NA,0,0,0,-0.446919813263533,-0.124896805080294,-0.244631892705308,18
3,3,1,0,2,68,0.124896805080294,0.333333333333333,0.124896805080294,0.333333333333333,0.124896805080294,0.333333333333333,0.333333333333333,NA,0,0,0,-0.151685424472859,-0.151685424472859,-0.151685424472859,18
6,3,3,1,1,69,0.0082234871618617,0.0126364901307913,0.0082234871618617,0.0126364901307913,0.767535321285347,0.974727019738417,0.974727019738417,NA,0,0,1,-0.00998731024378226,-0.00998731024378226,0.28232510385762,18
4,1,0,0,1,70,0.595199868167347,0.975499894622575,0.0082234871618617,0.0122500526887127,0.0082234871618617,0.0122500526887127,NA,NA,0,0,0,-0.722861922617733,-0.00998731024378226,-0.00998731024378226,18
5,1,2,0,3,71,0.0082234871618617,0.00668036622122004,0.6779291294642,0.985897322622874,0.0223457305674206,0.00742231115590626,0.985897322622874,NA,0,0,0,-0.00998731024378226,-0.823335454411215,-0.0271385775168249,18
3,1,3,0,2,72,0.102839227786557,0.333333333333333,0.102839227786557,0.333333333333333,0.102839227786557,0.333333333333333,0.333333333333333,NA,0,0,0,-0.124896805080294,-0.124896805080294,-0.124896805080294,18
2,2,2,1,2,73,0.297102015225673,0.596597488211671,0.328291841903283,0.201701255894164,0.151685424472859,0.201701255894164,0.201701255894164,NA,0,1,0,-0.3608262458137,0.815780171616723,-0.184219828383277,18
6,3,3,1,1,74,0.00677116655542022,0.0092671749215223,0.00677116655542022,0.0092671749215223,0.808590075372256,0.981465650156955,0.981465650156955,NA,0,0,1,-0.0082234871618617,-0.0082234871618617,0.232464678714653,18
4,1,1,1,1,75,0.666690169225675,0.948396942339594,0.00677116655542022,0.0258015288302029,0.00677116655542022,0.0258015288302029,0.948396942339594,NA,1,0,0,0.404800131832653,-0.0082234871618617,-0.0082234871618617,18
5,3,2,0,3,76,0.00677116655542022,0.0158277721033984,0.558202494637802,0.96691063407441,0.018399331147043,0.017261593822192,0.96691063407441,NA,0,0,0,-0.0082234871618617,-0.6779291294642,-0.0223457305674206,18
2,2,2,1,2,77,0.244631892705308,0.381600145231955,0.446919813263533,0.462152549767967,0.124896805080294,0.156247305000078,0.462152549767967,NA,0,1,0,-0.297102015225673,0.671708158096717,-0.151685424472859,18
2,3,2,0,2,78,0.2014283305454,0.202328680042923,0.367990906164386,0.700676461468635,0.102839227786557,0.0969948584884416,0.700676461468635,NA,0,0,0,-0.244631892705308,-0.446919813263533,-0.124896805080294,18
4,1,0,0,1,1,0.270210531627222,0.333333333333333,0.270210531627222,0.333333333333333,0.270210531627222,0.333333333333333,NA,NA,0,0,0,-0.33,-0.33,-0.33,19
5,1,0,0,3,2,0.270210531627222,0.333333333333333,0.270210531627222,0.333333333333333,0.270210531627222,0.333333333333333,NA,NA,0,0,0,-0.33,-0.33,-0.33,19
4,1,0,0,1,3,0.221253731522019,0.333333333333333,0.221253731522019,0.333333333333333,0.221253731522019,0.333333333333333,NA,NA,0,0,0,-0.270210531627222,-0.270210531627222,-0.270210531627222,19
4,1,2,0,1,4,0.181166934603247,0.333333333333333,0.181166934603247,0.333333333333333,0.181166934603247,0.333333333333333,0.333333333333333,NA,0,0,0,-0.221253731522019,-0.221253731522019,-0.221253731522019,19
4,2,1,0,3,5,0.148343071855811,0.333333333333333,0.148343071855811,0.333333333333333,0.148343071855811,0.333333333333333,0.333333333333333,NA,0,0,0,-0.181166934603247,-0.181166934603247,-0.181166934603247,19
1,3,0,0,2,6,0.270210531627222,0.333333333333333,0.270210531627222,0.333333333333333,0.270210531627222,0.333333333333333,NA,NA,0,0,0,-0.33,-0.33,-0.33,19
5,2,3,0,1,7,0.221253731522019,0.333333333333333,0.221253731522019,0.333333333333333,0.221253731522019,0.333333333333333,0.333333333333333,NA,0,0,0,-0.270210531627222,-0.270210531627222,-0.270210531627222,19
1,2,0,0,2,8,0.221253731522019,0.333333333333333,0.221253731522019,0.333333333333333,0.221253731522019,0.333333333333333,NA,NA,0,0,0,-0.270210531627222,-0.270210531627222,-0.270210531627222,19
6,3,3,1,1,9,0.270210531627222,0.333333333333333,0.270210531627222,0.333333333333333,0.451390738817457,0.333333333333333,0.333333333333333,NA,0,0,1,-0.33,-0.33,0.67,19
3,2,2,1,2,10,0.270210531627222,0.333333333333333,0.451390738817457,0.333333333333333,0.270210531627222,0.333333333333333,0.333333333333333,NA,0,1,0,-0.33,0.67,-0.33,19
6,3,3,1,1,11,0.221253731522019,0.231695887112822,0.221253731522019,0.231695887112822,0.550787878424992,0.536608225774356,0.536608225774356,NA,0,0,1,-0.270210531627222,-0.270210531627222,0.548609261182543,19
2,3,1,0,2,12,0.270210531627222,0.333333333333333,0.270210531627222,0.333333333333333,0.270210531627222,0.333333333333333,0.333333333333333,NA,0,0,0,-0.33,-0.33,-0.33,19
5,2,3,0,1,13,0.181166934603247,0.333333333333333,0.181166934603247,0.333333333333333,0.181166934603247,0.333333333333333,0.333333333333333,NA,0,0,0,-0.221253731522019,-0.221253731522019,-0.221253731522019,19
4,1,1,1,1,14,0.302646450551974,0.333333333333333,0.121466243361739,0.333333333333333,0.121466243361739,0.333333333333333,0.333333333333333,NA,1,0,0,0.851656928144189,-0.148343071855811,-0.148343071855811,19
5,2,2,1,1,15,0.148343071855811,0.333333333333333,0.329523279046046,0.333333333333333,0.148343071855811,0.333333333333333,0.333333333333333,NA,0,1,0,-0.181166934603247,0.818833065396753,-0.181166934603247,19
6,3,3,1,1,16,0.181166934603247,0.151360382739639,0.181166934603247,0.151360382739639,0.632176223684317,0.697279234520722,0.697279234520722,NA,0,0,1,-0.221253731522019,-0.221253731522019,0.449212121575008,19
6,1,3,0,3,17,0.148343071855811,0.0991096674500771,0.148343071855811,0.0991096674500771,0.517638404496452,0.801780665099846,0.801780665099846,NA,0,0,0,-0.181166934603247,-0.181166934603247,-0.632176223684317,19
6,3,1,0,1,18,0.121466243361739,0.13264189980569,0.121466243361739,0.13264189980569,0.423852571120162,0.734716200388619,0.13264189980569,NA,0,0,0,-0.148343071855811,-0.148343071855811,-0.517638404496452,19
6,3,2,0,1,19,0.0994589642228397,0.164961409017456,0.0994589642228397,0.164961409017456,0.347058874466497,0.670077181965088,0.164961409017456,NA,0,0,0,-0.121466243361739,-0.121466243361739,-0.423852571120162,19
6,3,3,1,1,20,0.0814389684780194,0.194136518943666,0.0814389684780194,0.194136518943666,0.465358882873683,0.611726962112668,0.611726962112668,NA,0,0,1,-0.0994589642228397,-0.0994589642228397,0.652941125533502,19
6,2,3,0,3,21,0.0666838392958128,0.126141331027064,0.0666838392958128,0.126141331027064,0.381045064056813,0.747717337945871,0.747717337945871,NA,0,0,0,-0.0814389684780194,-0.0814389684780194,-0.465358882873683,19
6,3,2,0,1,22,0.0546020474759571,0.15888461036347,0.0546020474759571,0.15888461036347,0.312007240402183,0.682230779273061,0.15888461036347,NA,0,0,0,-0.0666838392958128,-0.0666838392958128,-0.381045064056813,19
5,2,3,0,1,23,0.121466243361739,0.231695887112822,0.269820183074478,0.536608225774356,0.121466243361739,0.231695887112822,0.231695887112822,NA,0,0,0,-0.148343071855811,-0.329523279046046,-0.148343071855811,19
4,1,0,0,1,24,0.247812903935578,0.536608225774356,0.0994589642228397,0.231695887112822,0.0994589642228397,0.231695887112822,NA,NA,0,0,0,-0.302646450551974,-0.121466243361739,-0.121466243361739,19
2,1,1,1,2,25,0.402433938712254,0.333333333333333,0.221253731522019,0.333333333333333,0.221253731522019,0.333333333333333,0.333333333333333,NA,1,0,0,0.729789468372777,-0.270210531627222,-0.270210531627222,19
4,3,1,0,3,26,0.202914110656116,0.498633141523365,0.0814389684780194,0.250683429238317,0.0814389684780194,0.250683429238317,0.498633141523365,NA,0,0,0,-0.247812903935578,-0.0994589642228397,-0.0994589642228397,19
5,3,3,1,3,27,0.0994589642228397,0.250683429238317,0.220934106400937,0.498633141523365,0.280639171413075,0.250683429238317,0.250683429238317,NA,0,0,1,-0.121466243361739,-0.269820183074478,0.878533756638261,19
6,3,2,0,1,28,0.0447092372012522,0.188766968680186,0.0447092372012522,0.188766968680186,0.255477703941262,0.622466062639627,0.188766968680186,NA,0,0,0,-0.0546020474759571,-0.0546020474759571,-0.312007240402183,19
5,2,3,0,1,29,0.0814389684780194,0.197157563359901,0.180905219227825,0.346225050846647,0.229792908190758,0.456617385793452,0.456617385793452,NA,0,0,0,-0.0994589642228397,-0.220934106400937,-0.280639171413075,19
4,1,1,1,1,30,0.347330297235854,0.46753040730944,0.0666838392958128,0.26623479634528,0.0666838392958128,0.26623479634528,0.46753040730944,NA,1,0,0,0.797085889343884,-0.0814389684780194,-0.0814389684780194,19
3,3,1,0,2,31,0.221253731522019,0.231695887112822,0.369607671234757,0.536608225774356,0.221253731522019,0.231695887112822,0.231695887112822,NA,0,0,0,-0.270210531627222,-0.451390738817457,-0.270210531627222,19
5,2,3,0,1,32,0.0666838392958128,0.218586014671066,0.148128774126333,0.346625648821503,0.18815898147391,0.43478833650743,0.43478833650743,NA,0,0,0,-0.0814389684780194,-0.180905219227825,-0.229792908190758,19
5,2,1,0,1,33,0.0546020474759571,0.237261438213975,0.121290772139289,0.346087776953445,0.154068298225763,0.41665078483258,0.237261438213975,NA,0,0,0,-0.0666838392958128,-0.148128774126333,-0.18815898147391,19
3,1,1,1,2,34,0.362347141793482,0.250683429238317,0.302642076781344,0.498633141523365,0.181166934603247,0.250683429238317,0.250683429238317,NA,1,0,0,0.778746268477981,-0.369607671234757,-0.221253731522019,19
5,2,2,1,1,35,0.0447092372012522,0.253292738749766,0.280495492103064,0.345044968065404,0.126154172031773,0.401662293184829,0.345044968065404,NA,0,1,0,-0.0546020474759571,0.878709227860711,-0.154068298225763,19
5,2,2,1,1,36,0.0366088083418119,0.183763466821961,0.410855467918139,0.548185010788151,0.103297533005143,0.268051522389889,0.548185010788151,NA,0,1,0,-0.0447092372012522,0.719504507896936,-0.126154172031773,19
6,3,3,1,1,37,0.0366088083418119,0.214755222449126,0.0366088083418119,0.214755222449126,0.390370407798934,0.570489555101748,0.570489555101748,NA,0,0,1,-0.0447092372012522,-0.0447092372012522,0.744522296058738,19
2,1,1,1,2,38,0.51070108150622,0.536608225774356,0.181166934603247,0.231695887112822,0.181166934603247,0.231695887112822,0.536608225774356,NA,1,0,0,0.597566061287746,-0.221253731522019,-0.221253731522019,19
6,3,3,1,1,39,0.0299760168614549,0.139776590653959,0.0299760168614549,0.139776590653959,0.500823223623221,0.720446818692082,0.720446818692082,NA,0,0,1,-0.0366088083418119,-0.0366088083418119,0.609629592201066,19
6,1,3,0,3,40,0.0245449559157585,0.0920045805108066,0.0245449559157585,0.0920045805108066,0.410083968201485,0.815990838978387,0.815990838978387,NA,0,0,0,-0.0299760168614549,-0.0299760168614549,-0.500823223623221,19
1,3,2,0,2,41,0.181166934603247,0.333333333333333,0.181166934603247,0.333333333333333,0.181166934603247,0.333333333333333,0.333333333333333,NA,0,0,0,-0.221253731522019,-0.221253731522019,-0.221253731522019,19
5,2,1,0,1,42,0.0299760168614549,0.124534028204455,0.336416589115489,0.705820998959141,0.0845820645730314,0.169644972836404,0.124534028204455,NA,0,0,0,-0.0366088083418119,-0.410855467918139,-0.103297533005143,19
5,2,2,1,1,43,0.0245449559157585,0.155590626748153,0.456644768987548,0.644002593398483,0.0692574685891117,0.200406779853364,0.644002593398483,NA,0,1,0,-0.0299760168614549,0.663583410884511,-0.0845820645730314,19
4,1,1,1,1,44,0.465581129209451,0.647429929175375,0.0546020474759571,0.176285035412313,0.0546020474759571,0.176285035412313,0.647429929175375,NA,1,0,0,0.652669702764146,-0.0666838392958128,-0.0666838392958128,19
4,1,1,1,1,45,0.562407250945654,0.770635830004751,0.0447092372012522,0.114682084997624,0.0447092372012522,0.114682084997624,0.770635830004751,NA,1,0,0,0.534418870790549,-0.0546020474759571,-0.0546020474759571,19
4,1,1,1,1,46,0.641690395884265,0.846393439250287,0.0366088083418119,0.0768032803748564,0.0366088083418119,0.0768032803748564,0.846393439250287,NA,1,0,0,0.437592749054346,-0.0447092372012522,-0.0447092372012522,19
5,2,2,1,1,47,0.0200978957174662,0.103721239863922,0.555089982320282,0.768670224815794,0.0567093860806653,0.127608535320284,0.768670224815794,NA,0,1,0,-0.0245449559157585,0.543355231012452,-0.0692574685891117,19
4,3,2,0,3,48,0.52542879700597,0.892030112780154,0.0299760168614549,0.0539849436099228,0.0299760168614549,0.0539849436099228,0.0539849436099228,NA,0,0,0,-0.641690395884265,-0.0366088083418119,-0.0366088083418119,19
6,3,3,1,1,49,0.0200978957174662,0.125434775333131,0.0200978957174662,0.125434775333131,0.516965077067581,0.749130449333739,0.749130449333739,NA,0,0,1,-0.0245449559157585,-0.0245449559157585,0.589916031798515,19
