"","X","participant","iteration_index","scn_file","scn_cat","obj_cat_top","min_resp_top","max_resp_top","slider.response","slider.rt","rating_acc","corr_rat","group"
"920",502,39,2,"stim/21.jpeg",2,"Music items",45,55,34,3.773999929,0,50,1
"921",500,39,2,"stim/31.jpeg",3,"Household items",65,75,35,2.989000082,0,70,1
"922",499,39,2,"stim/41.jpeg",4,"Household items",65,75,59,3.823999882,0,70,1
"923",503,39,2,"stim/51.jpeg",5,"Music items",5,15,37,3.674000025,0,10,1
"924",498,39,2,"stim/61.jpeg",6,"Household items",5,15,NA,NA,0,10,1
"925",745,39,3,"stim/11.jpeg",1,"Household items",45,55,21,6.915999889,0,50,1
"926",750,39,3,"stim/21.jpeg",2,"Music items",45,55,60,3.645999908,1,50,1
"927",748,39,3,"stim/31.jpeg",3,"Household items",65,75,73,3.92200017,1,70,1
"928",746,39,3,"stim/41.jpeg",4,"Household items",65,75,31,3.291999817,0,70,1
"929",747,39,3,"stim/51.jpeg",5,"Music items",5,15,59,4.859000206,0,10,1
"930",749,39,3,"stim/61.jpeg",6,"Household items",5,15,76,4.758000135,1,10,1
"931",996,39,4,"stim/11.jpeg",1,"Household items",45,55,20,2.857000113,0,50,1
"932",992,39,4,"stim/21.jpeg",2,"Music items",45,55,28,7.166000128,0,50,1
"933",995,39,4,"stim/31.jpeg",3,"Household items",65,75,61,3.805999994,0,70,1
"934",993,39,4,"stim/41.jpeg",4,"Household items",65,75,43,3.640000105,0,70,1
"935",997,39,4,"stim/51.jpeg",5,"Music items",5,15,41,2.355999947,0,10,1
"936",994,39,4,"stim/61.jpeg",6,"Household items",5,15,79,2.873000145,0,10,1
"937",252,40,1,"stim/11.jpeg",1,"Household items",45,55,15,17.03600001,0,50,1
"938",253,40,1,"stim/21.jpeg",2,"Music items",45,55,84,7.04399991,0,50,1
"939",254,40,1,"stim/31.jpeg",3,"Household items",65,75,85,4.779000044,0,70,1
"940",256,40,1,"stim/41.jpeg",4,"Household items",65,75,89,7.343000174,0,70,1
"941",251,40,1,"stim/51.jpeg",5,"Music items",5,15,90,11.24899983,0,10,1
"942",255,40,1,"stim/61.jpeg",6,"Household items",5,15,3,3.344000101,0,10,1
"943",501,40,2,"stim/11.jpeg",1,"Household items",45,55,2,3.499000072,0,50,1
"944",503,40,2,"stim/21.jpeg",2,"Music items",45,55,2,5.023999929,0,50,1
"945",502,40,2,"stim/31.jpeg",3,"Household items",65,75,1,6.34100008,0,70,1
"946",500,40,2,"stim/41.jpeg",4,"Household items",65,75,99,5.674999952,0,70,1
"947",498,40,2,"stim/51.jpeg",5,"Music items",5,15,0,4.377000093,0,10,1
"948",499,40,2,"stim/61.jpeg",6,"Household items",5,15,1,3.396999836,0,10,1
"949",750,40,3,"stim/11.jpeg",1,"Household items",45,55,57,2.57400012,0,50,1
"950",747,40,3,"stim/21.jpeg",2,"Music items",45,55,11,4.789999962,0,50,1
"951",746,40,3,"stim/31.jpeg",3,"Household items",65,75,55,3.840999842,0,70,1
"952",748,40,3,"stim/41.jpeg",4,"Household items",65,75,44,2.425000191,0,70,1
"953",745,40,3,"stim/51.jpeg",5,"Music items",5,15,99,3.5,0,10,1
"954",749,40,3,"stim/61.jpeg",6,"Household items",5,15,83,6.637000084,0,10,1
"955",995,40,4,"stim/11.jpeg",1,"Household items",45,55,62,2.133000135,0,50,1
"956",993,40,4,"stim/21.jpeg",2,"Music items",45,55,36,3.673000097,0,50,1
"957",997,40,4,"stim/31.jpeg",3,"Household items",65,75,57,2.104000092,0,70,1
"958",994,40,4,"stim/41.jpeg",4,"Household items",65,75,45,1.890000105,0,70,1
"959",992,40,4,"stim/51.jpeg",5,"Music items",5,15,100,3.427999973,0,10,1
"960",996,40,4,"stim/61.jpeg",6,"Household items",5,15,92,3.253999949,0,10,1
"961",251,41,1,"stim/11.jpeg",1,"Music items",45,55,79,11.80599999,0,50,1
"962",255,41,1,"stim/21.jpeg",2,"Household items",45,55,51,5.134000063,1,50,1
"963",252,41,1,"stim/31.jpeg",3,"Music items",65,75,80,3.467999935,0,70,1
"964",253,41,1,"stim/41.jpeg",4,"Music items",65,75,19,6.338000059,0,70,1
"965",256,41,1,"stim/51.jpeg",5,"Household items",5,15,27,3.073999882,1,10,1
"966",254,41,1,"stim/61.jpeg",6,"Music items",5,15,80,6.279000044,0,10,1
"967",500,41,2,"stim/11.jpeg",1,"Music items",45,55,69,2.106000185,0,50,1
"968",502,41,2,"stim/21.jpeg",2,"Household items",45,55,71,2.427999973,0,50,1
"969",503,41,2,"stim/31.jpeg",3,"Music items",65,75,72,2.07400012,1,70,1
"970",501,41,2,"stim/41.jpeg",4,"Music items",65,75,51,2.034999847,0,70,1
"971",499,41,2,"stim/51.jpeg",5,"Household items",5,15,68,4.039999962,0,10,1
"972",498,41,2,"stim/61.jpeg",6,"Music items",5,15,34,4.166000128,0,10,1
"973",745,41,3,"stim/11.jpeg",1,"Music items",45,55,20,6.332000017,0,50,1
"974",747,41,3,"stim/21.jpeg",2,"Household items",45,55,0,4.898000002,1,50,1
"975",750,41,3,"stim/31.jpeg",3,"Music items",65,75,13,3.323000193,1,70,1
"976",748,41,3,"stim/41.jpeg",4,"Music items",65,75,19,7.111999989,1,70,1
"977",746,41,3,"stim/51.jpeg",5,"Household items",5,15,15,3.871000051,1,10,1
"978",749,41,3,"stim/61.jpeg",6,"Music items",5,15,80,3.482999802,1,10,1
"979",996,41,4,"stim/11.jpeg",1,"Music items",45,55,14,3.108999968,0,50,1
"980",993,41,4,"stim/21.jpeg",2,"Household items",45,55,2,4.398999929,0,50,1
"981",995,41,4,"stim/31.jpeg",3,"Music items",65,75,13,5.631999969,0,70,1
"982",997,41,4,"stim/41.jpeg",4,"Music items",65,75,19,4.00999999,0,70,1
"983",992,41,4,"stim/51.jpeg",5,"Household items",5,15,92,5.896999836,0,10,1
"984",994,41,4,"stim/61.jpeg",6,"Music items",5,15,89,4.734999895,0,10,1
"985",252,42,1,"stim/11.jpeg",1,"Household items",45,55,65,10.61100006,0,50,1
"986",256,42,1,"stim/21.jpeg",2,"Music items",45,55,36,2.255000114,0,50,1
"987",253,42,1,"stim/31.jpeg",3,"Household items",65,75,NA,NA,0,70,1
"988",254,42,1,"stim/41.jpeg",4,"Household items",65,75,NA,NA,0,70,1
"989",251,42,1,"stim/51.jpeg",5,"Music items",5,15,80,9.481000185,0,10,1
"990",255,42,1,"stim/61.jpeg",6,"Household items",5,15,62,2.642999887,0,10,1
"991",499,42,2,"stim/11.jpeg",1,"Household items",45,55,57,1.799999952,0,50,1
"992",501,42,2,"stim/21.jpeg",2,"Music items",45,55,61,1.571999788,1,50,1
"993",503,42,2,"stim/31.jpeg",3,"Household items",65,75,60,1.804999828,1,70,1
"994",500,42,2,"stim/41.jpeg",4,"Household items",65,75,65,5.430000067,1,70,1
"995",502,42,2,"stim/51.jpeg",5,"Music items",5,15,70,1.773000002,1,10,1
"996",498,42,2,"stim/61.jpeg",6,"Household items",5,15,63,3.877000093,0,10,1
"997",749,42,3,"stim/11.jpeg",1,"Household items",45,55,70,1.865999937,0,50,1
"998",748,42,3,"stim/21.jpeg",2,"Music items",45,55,65,2.145999908,0,50,1
"999",747,42,3,"stim/31.jpeg",3,"Household items",65,75,31,1.278000116,0,70,1
"1000",746,42,3,"stim/41.jpeg",4,"Household items",65,75,38,1.941999912,0,70,1
"1001",750,42,3,"stim/51.jpeg",5,"Music items",5,15,60,1.863999844,0,10,1
"1002",745,42,3,"stim/61.jpeg",6,"Household items",5,15,64,6.072000027,0,10,1
"1003",997,42,4,"stim/11.jpeg",1,"Household items",45,55,60,4.232999802,0,50,1
"1004",993,42,4,"stim/21.jpeg",2,"Music items",45,55,38,1.572000027,0,50,1
"1005",994,42,4,"stim/31.jpeg",3,"Household items",65,75,60,1.888999939,0,70,1
"1006",996,42,4,"stim/41.jpeg",4,"Household items",65,75,30,2.390999794,0,70,1
"1007",992,42,4,"stim/51.jpeg",5,"Music items",5,15,67,3.361999989,0,10,1
"1008",995,42,4,"stim/61.jpeg",6,"Household items",5,15,68,1.63499999,0,10,1
"1009",256,43,1,"stim/11.jpeg",1,"Music items",45,55,100,3.162000179,1,50,1
"1010",251,43,1,"stim/21.jpeg",2,"Household items",45,55,50,13.41599989,1,50,1
"1011",253,43,1,"stim/31.jpeg",3,"Music items",65,75,0,2.224999905,1,70,1
"1012",252,43,1,"stim/41.jpeg",4,"Music items",65,75,0,8.903000116,1,70,1
"1013",255,43,1,"stim/51.jpeg",5,"Household items",5,15,0,3.323000193,1,10,1
"1014",254,43,1,"stim/61.jpeg",6,"Music items",5,15,100,2.698999882,1,10,1
"1015",498,43,2,"stim/11.jpeg",1,"Music items",45,55,100,6.209000111,0,50,1
"1016",501,43,2,"stim/21.jpeg",2,"Household items",45,55,0,6.278999805,0,50,1
"1017",499,43,2,"stim/31.jpeg",3,"Music items",65,75,0,3.921000004,0,70,1
"1018",503,43,2,"stim/41.jpeg",4,"Music items",65,75,0,2.513999939,0,70,1
"1019",502,43,2,"stim/51.jpeg",5,"Household items",5,15,99,3.318000078,0,10,1
"1020",500,43,2,"stim/61.jpeg",6,"Music items",5,15,0,2.368000031,0,10,1
"1021",750,43,3,"stim/11.jpeg",1,"Music items",45,55,100,2.851999998,0,50,1
"1022",745,43,3,"stim/21.jpeg",2,"Household items",45,55,0,8.032000065,0,50,1
"1023",747,43,3,"stim/31.jpeg",3,"Music items",65,75,0,2.499000072,0,70,1
"1024",748,43,3,"stim/41.jpeg",4,"Music items",65,75,0,3.96600008,0,70,1
"1025",749,43,3,"stim/51.jpeg",5,"Household items",5,15,1,2.040999889,0,10,1
"1026",746,43,3,"stim/61.jpeg",6,"Music items",5,15,100,2.629999876,0,10,1
"1027",992,43,4,"stim/11.jpeg",1,"Music items",45,55,100,3.907000065,0,50,1
"1028",996,43,4,"stim/21.jpeg",2,"Household items",45,55,0,3.215000153,0,50,1
"1029",995,43,4,"stim/31.jpeg",3,"Music items",65,75,0,4.717999935,0,70,1
"1030",993,43,4,"stim/41.jpeg",4,"Music items",65,75,100,2.752000093,0,70,1
"1031",994,43,4,"stim/51.jpeg",5,"Household items",5,15,0,2.07400012,0,10,1
"1032",997,43,4,"stim/61.jpeg",6,"Music items",5,15,100,4.117000103,0,10,1
"1033",256,44,1,"stim/11.jpeg",1,"Household items",45,55,0,2.945999861,0,50,1
"1034",251,44,1,"stim/21.jpeg",2,"Music items",45,55,0,11.79399991,0,50,1
"1035",252,44,1,"stim/31.jpeg",3,"Household items",65,75,79,7.125,0,70,1
"1036",253,44,1,"stim/41.jpeg",4,"Household items",65,75,0,5.101999998,0,70,1
"1037",254,44,1,"stim/51.jpeg",5,"Music items",5,15,43,7.087000132,0,10,1
"1038",255,44,1,"stim/61.jpeg",6,"Household items",5,15,100,3.667999983,0,10,1
"1039",501,44,2,"stim/11.jpeg",1,"Household items",45,55,0,3.07799983,0,50,1
"1040",500,44,2,"stim/21.jpeg",2,"Music items",45,55,1,3.755000114,0,50,1
"1041",503,44,2,"stim/31.jpeg",3,"Household items",65,75,62,7.22300005,0,70,1
"1042",499,44,2,"stim/41.jpeg",4,"Household items",65,75,50,5.583999872,0,70,1
"1043",498,44,2,"stim/51.jpeg",5,"Music items",5,15,85,6.853999853,0,10,1
"1044",502,44,2,"stim/61.jpeg",6,"Household items",5,15,0,4.870000124,0,10,1
"1045",747,44,3,"stim/11.jpeg",1,"Household items",45,55,10,2.330000162,0,50,1
"1046",750,44,3,"stim/21.jpeg",2,"Music items",45,55,0,3.968000174,0,50,1
"1047",746,44,3,"stim/31.jpeg",3,"Household items",65,75,21,2.503000021,0,70,1
"1048",745,44,3,"stim/41.jpeg",4,"Household items",65,75,86,3.67599988,0,70,1
"1049",748,44,3,"stim/51.jpeg",5,"Music items",5,15,1,3.335999966,0,10,1
"1050",749,44,3,"stim/61.jpeg",6,"Household items",5,15,71,5.460999966,0,10,1
"1051",995,44,4,"stim/11.jpeg",1,"Household items",45,55,9,3.479000092,0,50,1
"1052",997,44,4,"stim/21.jpeg",2,"Music items",45,55,0,4.185000181,0,50,1
"1053",994,44,4,"stim/31.jpeg",3,"Household items",65,75,8,4.767999887,0,70,1
"1054",993,44,4,"stim/41.jpeg",4,"Household items",65,75,50,3.666000128,0,70,1
"1055",996,44,4,"stim/51.jpeg",5,"Music items",5,15,0,2.693000078,0,10,1
"1056",992,44,4,"stim/61.jpeg",6,"Household items",5,15,36,5.752000093,0,10,1
"1057",256,45,1,"stim/11.jpeg",1,"Household items",45,55,80,5.538000107,2,50,1
"1058",255,45,1,"stim/21.jpeg",2,"Music items",45,55,60,7.779999971,2,50,1
"1059",254,45,1,"stim/31.jpeg",3,"Household items",65,75,20,2.671000004,2,70,1
"1060",251,45,1,"stim/41.jpeg",4,"Household items",65,75,70,16.60699987,1,70,1
"1061",253,45,1,"stim/51.jpeg",5,"Music items",5,15,10,7.25999999,2,10,1
"1062",252,45,1,"stim/61.jpeg",6,"Household items",5,15,90,5.128999949,1,10,1
"1063",498,45,2,"stim/11.jpeg",1,"Household items",45,55,20,7.710000038,0,50,1
"1064",503,45,2,"stim/21.jpeg",2,"Music items",45,55,57,8.166999817,0,50,1
"1065",501,45,2,"stim/31.jpeg",3,"Household items",65,75,35,4.601999998,0,70,1
"1066",499,45,2,"stim/41.jpeg",4,"Household items",65,75,40,5.029000044,0,70,1
"1067",502,45,2,"stim/51.jpeg",5,"Music items",5,15,96,4.629999876,0,10,1
"1068",500,45,2,"stim/61.jpeg",6,"Household items",5,15,96,5.358999968,0,10,1
"1069",745,45,3,"stim/11.jpeg",1,"Household items",45,55,45,5.640000105,1,50,1
"1070",750,45,3,"stim/21.jpeg",2,"Music items",45,55,50,6.378999949,2,50,1
"1071",746,45,3,"stim/31.jpeg",3,"Household items",65,75,35,4.838000059,1,70,1
"1072",747,45,3,"stim/41.jpeg",4,"Household items",65,75,59,5.499000072,1,70,1
"1073",748,45,3,"stim/51.jpeg",5,"Music items",5,15,98,5.913000107,1,10,1
"1074",749,45,3,"stim/61.jpeg",6,"Household items",5,15,90,6.909000158,1,10,1
"1075",993,45,4,"stim/11.jpeg",1,"Household items",45,55,50,2.90199995,2,50,1
"1076",997,45,4,"stim/21.jpeg",2,"Music items",45,55,40,5.143999815,2,50,1
"1077",996,45,4,"stim/31.jpeg",3,"Household items",65,75,30,5.740999937,2,70,1
"1078",992,45,4,"stim/41.jpeg",4,"Household items",65,75,70,4.711999893,1,70,1
"1079",994,45,4,"stim/51.jpeg",5,"Music items",5,15,91,6.411000013,2,10,1
"1080",995,45,4,"stim/61.jpeg",6,"Household items",5,15,87,6.463999987,2,10,1
"1081",251,47,1,"stim/11.jpeg",1,"Household items",45,55,20,17.54099989,0,50,1
"1082",252,47,1,"stim/21.jpeg",2,"Music items",45,55,10,10.21399999,0,50,1
"1083",254,47,1,"stim/31.jpeg",3,"Household items",65,75,0,5.527000189,0,70,1
"1084",253,47,1,"stim/41.jpeg",4,"Household items",65,75,90,7.440000057,0,70,1
"1085",256,47,1,"stim/51.jpeg",5,"Music items",5,15,50,3.796999931,0,10,1
"1086",255,47,1,"stim/61.jpeg",6,"Household items",5,15,50,8.349999905,0,10,1
"1087",499,47,2,"stim/11.jpeg",1,"Household items",45,55,30,8.649999857,0,50,1
"1088",501,47,2,"stim/21.jpeg",2,"Music items",45,55,0,6.232000113,0,50,1
"1089",500,47,2,"stim/31.jpeg",3,"Household items",65,75,0,3.664000034,0,70,1
"1090",502,47,2,"stim/41.jpeg",4,"Household items",65,75,100,6.796000004,0,70,1
"1091",498,47,2,"stim/51.jpeg",5,"Music items",5,15,50,5.443000078,0,10,1
"1092",503,47,2,"stim/61.jpeg",6,"Household items",5,15,50,5.269999981,0,10,1
"1093",748,47,3,"stim/11.jpeg",1,"Household items",45,55,50,3.63499999,1,50,1
"1094",749,47,3,"stim/21.jpeg",2,"Music items",45,55,10,7.019000053,1,50,1
"1095",746,47,3,"stim/31.jpeg",3,"Household items",65,75,10,9.157999992,0,70,1
"1096",750,47,3,"stim/41.jpeg",4,"Household items",65,75,70,10.41300011,2,70,1
"1097",745,47,3,"stim/51.jpeg",5,"Music items",5,15,60,7.147000074,0,10,1
"1098",747,47,3,"stim/61.jpeg",6,"Household items",5,15,40,6.56099987,0,10,1
"1099",994,47,4,"stim/11.jpeg",1,"Household items",45,55,39,7.496000051,0,50,1
"1100",993,47,4,"stim/21.jpeg",2,"Music items",45,55,10,8.963000059,0,50,1
"1101",992,47,4,"stim/31.jpeg",3,"Household items",65,75,95,7.476999998,0,70,1
"1102",997,47,4,"stim/41.jpeg",4,"Household items",65,75,80,7.333999872,0,70,1
"1103",996,47,4,"stim/51.jpeg",5,"Music items",5,15,60,5.278000116,0,10,1
"1104",995,47,4,"stim/61.jpeg",6,"Household items",5,15,50,3.862999916,0,10,1
"1105",252,48,1,"stim/11.jpeg",1,"Music items",45,55,15,10.93499994,0,50,1
"1106",251,48,1,"stim/21.jpeg",2,"Household items",45,55,19,27.23800015,0,50,1
"1107",253,48,1,"stim/31.jpeg",3,"Music items",65,75,85,6.031000137,0,70,1
"1108",255,48,1,"stim/41.jpeg",4,"Music items",65,75,5,6.459000111,0,70,1
"1109",256,48,1,"stim/51.jpeg",5,"Household items",5,15,96,4.210000038,0,10,1
"1110",254,48,1,"stim/61.jpeg",6,"Music items",5,15,96,5.608999968,0,10,1
"1111",499,48,2,"stim/11.jpeg",1,"Music items",45,55,21,8.125,0,50,1
"1112",498,48,2,"stim/21.jpeg",2,"Household items",45,55,76,12.25200009,0,50,1
"1113",500,48,2,"stim/31.jpeg",3,"Music items",65,75,15,7.044000149,0,70,1
"1114",501,48,2,"stim/41.jpeg",4,"Music items",65,75,24,9.143000126,0,70,1
"1115",503,48,2,"stim/51.jpeg",5,"Household items",5,15,95,3.105000019,0,10,1
"1116",502,48,2,"stim/61.jpeg",6,"Music items",5,15,93,4.214999914,0,10,1
"1117",749,48,3,"stim/11.jpeg",1,"Music items",45,55,60,6.390999794,1,50,1
"1118",747,48,3,"stim/21.jpeg",2,"Household items",45,55,78,4.371000051,1,50,1
"1119",748,48,3,"stim/31.jpeg",3,"Music items",65,75,25,7.098999977,1,70,1
"1120",745,48,3,"stim/41.jpeg",4,"Music items",65,75,75,7.986999989,1,70,1
"1121",746,48,3,"stim/51.jpeg",5,"Household items",5,15,95,3.815999985,1,10,1
"1122",750,48,3,"stim/61.jpeg",6,"Music items",5,15,95,4.717999935,1,10,1
"1123",994,48,4,"stim/11.jpeg",1,"Music items",45,55,56,8.965000153,0,50,1
"1124",995,48,4,"stim/21.jpeg",2,"Household items",45,55,65,3.778000116,0,50,1
"1125",992,48,4,"stim/31.jpeg",3,"Music items",65,75,36,13.92799997,0,70,1
"1126",997,48,4,"stim/41.jpeg",4,"Music items",65,75,57,3.136999846,0,70,1
"1127",996,48,4,"stim/51.jpeg",5,"Household items",5,15,94,3.888999939,0,10,1
"1128",993,48,4,"stim/61.jpeg",6,"Music items",5,15,95,4.18900013,0,10,1
"1129",256,49,1,"stim/11.jpeg",1,"Household items",45,55,36,2.922999859,0,50,1
"1130",255,49,1,"stim/21.jpeg",2,"Music items",45,55,94,3.92599988,0,50,1
"1131",253,49,1,"stim/31.jpeg",3,"Household items",65,75,12,5.57400012,0,70,1
"1132",252,49,1,"stim/41.jpeg",4,"Household items",65,75,64,12.1730001,0,70,1
"1133",251,49,1,"stim/51.jpeg",5,"Music items",5,15,88,6.89199996,0,10,1
"1134",254,49,1,"stim/61.jpeg",6,"Household items",5,15,76,9.313999891,0,10,1
"1135",498,49,2,"stim/11.jpeg",1,"Household items",45,55,74,4.389999866,0,50,1
"1136",500,49,2,"stim/21.jpeg",2,"Music items",45,55,5,5.374000072,0,50,1
"1137",499,49,2,"stim/31.jpeg",3,"Household items",65,75,18,12.32800007,0,70,1
"1138",501,49,2,"stim/41.jpeg",4,"Household items",65,75,50,4.79399991,0,70,1
"1139",502,49,2,"stim/51.jpeg",5,"Music items",5,15,93,3.943000078,0,10,1
"1140",503,49,2,"stim/61.jpeg",6,"Household items",5,15,76,6.223999977,0,10,1
"1141",746,49,3,"stim/11.jpeg",1,"Household items",45,55,10,5.090000153,0,50,1
"1142",750,49,3,"stim/21.jpeg",2,"Music items",45,55,3,4.139999866,0,50,1
"1143",749,49,3,"stim/31.jpeg",3,"Household items",65,75,14,3.689999819,0,70,1
"1144",745,49,3,"stim/41.jpeg",4,"Household items",65,75,48,4.276000023,0,70,1
"1145",748,49,3,"stim/51.jpeg",5,"Music items",5,15,4,3.346999884,0,10,1
"1146",747,49,3,"stim/61.jpeg",6,"Household items",5,15,89,3.256000042,0,10,1
"1147",996,49,4,"stim/11.jpeg",1,"Household items",45,55,14,11.39400005,0,50,1
"1148",994,49,4,"stim/21.jpeg",2,"Music items",45,55,6,4.143999815,0,50,1
"1149",993,49,4,"stim/31.jpeg",3,"Household items",65,75,29,7.558999777,0,70,1
"1150",992,49,4,"stim/41.jpeg",4,"Household items",65,75,27,5.80099988,0,70,1
"1151",995,49,4,"stim/51.jpeg",5,"Music items",5,15,96,4.0400002,0,10,1
"1152",997,49,4,"stim/61.jpeg",6,"Household items",5,15,77,2.95600009,0,10,1
"1153",255,50,1,"stim/11.jpeg",1,"Household items",45,55,90,9.343999863,0,50,1
"1154",252,50,1,"stim/21.jpeg",2,"Music items",45,55,10,7.057999849,0,50,1
"1155",254,50,1,"stim/31.jpeg",3,"Household items",65,75,29,4.233999968,0,70,1
"1156",253,50,1,"stim/41.jpeg",4,"Household items",65,75,19,5.82799983,0,70,1
"1157",256,50,1,"stim/51.jpeg",5,"Music items",5,15,90,6.549999952,0,10,1
"1158",251,50,1,"stim/61.jpeg",6,"Household items",5,15,100,13.48900008,0,10,1
"1159",501,50,2,"stim/11.jpeg",1,"Household items",45,55,10,6.161999941,0,50,1
"1160",503,50,2,"stim/21.jpeg",2,"Music items",45,55,90,7,0,50,1
"1161",502,50,2,"stim/31.jpeg",3,"Household items",65,75,61,5.17599988,0,70,1
"1162",500,50,2,"stim/41.jpeg",4,"Household items",65,75,80,6.745999813,0,70,1
"1163",499,50,2,"stim/51.jpeg",5,"Music items",5,15,90,6.733999968,0,10,1
"1164",498,50,2,"stim/61.jpeg",6,"Household items",5,15,90,6.605000019,0,10,1
"1165",748,50,3,"stim/11.jpeg",1,"Household items",45,55,60,4.588000059,1,50,1
"1166",745,50,3,"stim/21.jpeg",2,"Music items",45,55,71,5.127000093,0,50,1
"1167",750,50,3,"stim/31.jpeg",3,"Household items",65,75,50,4.917000055,1,70,1
"1168",747,50,3,"stim/41.jpeg",4,"Household items",65,75,70,4.828999996,1,70,1
"1169",749,50,3,"stim/51.jpeg",5,"Music items",5,15,90,4.950000048,1,10,1
"1170",746,50,3,"stim/61.jpeg",6,"Household items",5,15,90,5.611999989,0,10,1
"1171",992,50,4,"stim/11.jpeg",1,"Household items",45,55,69,6.237999916,0,50,1
"1172",995,50,4,"stim/21.jpeg",2,"Music items",45,55,80,4.335000038,1,50,1
"1173",993,50,4,"stim/31.jpeg",3,"Household items",65,75,20,3.263999939,0,70,1
"1174",994,50,4,"stim/41.jpeg",4,"Household items",65,75,70,5.480999947,1,70,1
"1175",997,50,4,"stim/51.jpeg",5,"Music items",5,15,80,3.424000025,1,10,1
"1176",996,50,4,"stim/61.jpeg",6,"Household items",5,15,70,5.734999895,1,10,1
"1177",256,51,1,"stim/11.jpeg",1,"Music items",45,55,23,2.970999956,0,50,1
"1178",251,51,1,"stim/21.jpeg",2,"Household items",45,55,19,30.58599997,0,50,1
"1179",254,51,1,"stim/31.jpeg",3,"Music items",65,75,21,12.52099991,0,70,1
"1180",253,51,1,"stim/41.jpeg",4,"Music items",65,75,20,8.520999908,0,70,1
"1181",255,51,1,"stim/51.jpeg",5,"Household items",5,15,21,5.505000114,0,10,1
"1182",252,51,1,"stim/61.jpeg",6,"Music items",5,15,71,9.237999916,0,10,1
"1183",499,51,2,"stim/11.jpeg",1,"Music items",45,55,1,7.039999962,0,50,1
"1184",501,51,2,"stim/21.jpeg",2,"Household items",45,55,0,8.861999989,1,50,1
"1185",502,51,2,"stim/31.jpeg",3,"Music items",65,75,50,8.626999855,1,70,1
"1186",500,51,2,"stim/41.jpeg",4,"Music items",65,75,70,12.00699997,1,70,1
"1187",503,51,2,"stim/51.jpeg",5,"Household items",5,15,50,5.522000074,1,10,1
"1188",498,51,2,"stim/61.jpeg",6,"Music items",5,15,21,10.43899989,0,10,1
"1189",749,51,3,"stim/11.jpeg",1,"Music items",45,55,96,3.855000019,1,50,1
"1190",748,51,3,"stim/21.jpeg",2,"Household items",45,55,0,5.107000113,1,50,1
"1191",747,51,3,"stim/31.jpeg",3,"Music items",65,75,70,7.638000011,1,70,1
"1192",750,51,3,"stim/41.jpeg",4,"Music items",65,75,9,10.41299987,1,70,1
"1193",745,51,3,"stim/51.jpeg",5,"Household items",5,15,96,9.10800004,0,10,1
"1194",746,51,3,"stim/61.jpeg",6,"Music items",5,15,51,8.787000179,0,10,1
"1195",993,51,4,"stim/11.jpeg",1,"Music items",45,55,0,5.796000004,0,50,1
"1196",992,51,4,"stim/21.jpeg",2,"Household items",45,55,0,8.171999931,0,50,1
"1197",995,51,4,"stim/31.jpeg",3,"Music items",65,75,15,3.84800005,0,70,1
"1198",994,51,4,"stim/41.jpeg",4,"Music items",65,75,29,8.998000145,0,70,1
"1199",997,51,4,"stim/51.jpeg",5,"Household items",5,15,80,3.758999825,0,10,1
"1200",996,51,4,"stim/61.jpeg",6,"Music items",5,15,89,5.157000065,0,10,1
"1201",252,52,1,"stim/11.jpeg",1,"Household items",45,55,0,19.727,0,50,1
"1202",254,52,1,"stim/21.jpeg",2,"Music items",45,55,10,13.76600003,0,50,1
"1203",256,52,1,"stim/31.jpeg",3,"Household items",65,75,0,3.510999918,0,70,1
"1204",251,52,1,"stim/41.jpeg",4,"Household items",65,75,40,14.25900006,0,70,1
"1205",253,52,1,"stim/51.jpeg",5,"Music items",5,15,0,5.036999941,0,10,1
"1206",255,52,1,"stim/61.jpeg",6,"Household items",5,15,50,18.59899998,0,10,1
"1207",498,52,2,"stim/11.jpeg",1,"Household items",45,55,10,9.303999901,0,50,1
"1208",502,52,2,"stim/21.jpeg",2,"Music items",45,55,0,4.247999907,1,50,1
"1209",503,52,2,"stim/31.jpeg",3,"Household items",65,75,0,6.88499999,1,70,1
"1210",499,52,2,"stim/41.jpeg",4,"Household items",65,75,100,7.708999872,0,70,1
"1211",501,52,2,"stim/51.jpeg",5,"Music items",5,15,50,13.24900007,1,10,1
"1212",500,52,2,"stim/61.jpeg",6,"Household items",5,15,10,7.101999998,1,10,1
"1213",749,52,3,"stim/11.jpeg",1,"Household items",45,55,60,5.127000093,0,50,1
"1214",750,52,3,"stim/21.jpeg",2,"Music items",45,55,10,5.159999847,0,50,1
"1215",747,52,3,"stim/31.jpeg",3,"Household items",65,75,NA,NA,0,70,1
"1216",746,52,3,"stim/41.jpeg",4,"Household items",65,75,90,4.755000114,0,70,1
"1217",748,52,3,"stim/51.jpeg",5,"Music items",5,15,50,4.173000097,0,10,1
"1218",745,52,3,"stim/61.jpeg",6,"Household items",5,15,90,9.382999897,0,10,1
"1219",992,52,4,"stim/11.jpeg",1,"Household items",45,55,41,13.83200002,0,50,1
"1220",995,52,4,"stim/21.jpeg",2,"Music items",45,55,0,2.557999849,0,50,1
"1221",993,52,4,"stim/31.jpeg",3,"Household items",65,75,10,3.628000021,0,70,1
"1222",997,52,4,"stim/41.jpeg",4,"Household items",65,75,100,3.549999952,0,70,1
"1223",996,52,4,"stim/51.jpeg",5,"Music items",5,15,50,5.99000001,0,10,1
