"scene_cat","object_cat","response","acc","pe_level","trialN","Q1","befQ1","P1","variance1","Q2","befQ2","P2","variance2","Q3","befQ3","P3","variance3","Prob","Delta","x1","x2","x3","Delta1","Delta2","Delta3","SubNum"
2,1,3,0,2,25,0.338750510390981,0.321709034359495,0.307127321215317,0.0666666666666667,0.31362637208642,0.321709034359495,0.307127321215317,0.0666666666666667,0.338119288065435,0.346833172664056,0.385745357569365,0.0666666666666667,0.385745357569365,NA,1,0,0,0.678290965640505,-0.321709034359495,-0.346833172664056,14
4,3,1,0,3,26,0.390911810406259,0.40098624426541,0.564761913708192,0.0174858223062382,0.299436623585251,0.30715359293489,0.241096182124553,0.0174858223062382,0.301283112252492,0.283276040364415,0.194141904167255,0.0174858223062382,0.564761913708192,NA,0,0,1,-0.40098624426541,-0.30715359293489,0.716723959635585,14
5,3,2,0,3,27,0.305398721596086,0.313269343919294,0.265102317261264,0.0174858223062382,0.377616977299653,0.387348781662238,0.519118271397383,0.0174858223062382,0.308400178668976,0.290576525170866,0.215779411341353,0.0174858223062382,0.519118271397383,NA,0,0,1,-0.313269343919294,-0.387348781662238,0.709423474829134,14
6,3,3,1,1,28,0.277429646657149,0.284579460378331,0.183357412662897,0.0174858223062382,0.279740331298885,0.286949695125674,0.187342603290014,0.0174858223062382,0.435076604506742,0.420517608764278,0.629299984047089,0.0174858223062382,0.629299984047089,NA,0,0,1,-0.284579460378331,-0.286949695125674,0.579482391235722,14
5,2,3,0,1,29,0.29772584187667,0.305398721596086,0.252972506824049,0.0174858223062382,0.393253814440387,0.377616977299653,0.487072450092057,0.0174858223062382,0.300651889926945,0.308400178668976,0.259955043083894,0.0174858223062382,0.259955043083894,NA,0,1,0,-0.305398721596086,0.622383022700347,-0.308400178668976,14
4,1,2,0,1,30,0.406214626321287,0.390911810406259,0.532022336947593,0.0174858223062382,0.291913536440845,0.299436623585251,0.232029159075005,0.0174858223062382,0.293713633671431,0.301283112252492,0.235948503977402,0.0174858223062382,0.232029159075005,NA,1,0,0,0.609088189593741,-0.299436623585251,-0.301283112252492,14
3,3,2,0,2,31,0.31362637208642,0.321709034359495,0.307127321215317,0.0666666666666667,0.338119288065435,0.346833172664056,0.385745357569365,0.0666666666666667,0.338750510390981,0.321709034359495,0.307127321215317,0.0666666666666667,0.385745357569365,NA,0,0,1,-0.321709034359495,-0.346833172664056,0.678290965640505,14
5,2,1,0,1,32,0.290245736648519,0.29772584187667,0.226979786506518,0.0174858223062382,0.408497789522152,0.393253814440387,0.539934843634613,0.0174858223062382,0.293098270262893,0.300651889926945,0.233085369858869,0.0174858223062382,0.226979786506518,NA,0,1,0,-0.29772584187667,0.606746185559613,-0.300651889926945,14
5,2,3,0,1,33,0.282953562618652,0.290245736648519,0.202037961006899,0.0174858223062382,0.423358772865651,0.408497789522152,0.590627726126522,0.0174858223062382,0.28573442878398,0.293098270262893,0.207334312866578,0.0174858223062382,0.207334312866578,NA,0,1,0,-0.290245736648519,0.591502210477848,-0.293098270262893,14
3,1,2,0,2,34,0.330870918042724,0.31362637208642,0.285324133458413,0.0666666666666667,0.329624332308639,0.338119288065435,0.356314847246519,0.0666666666666667,0.330239695717178,0.338750510390981,0.358361019295068,0.0666666666666667,0.356314847246519,NA,1,0,0,0.68637362791358,-0.338119288065435,-0.338750510390981,14
5,2,0,0,1,35,0.275844598177653,0.282953562618652,0.178584880520202,0.0174858223062382,0.437846386808286,0.423358772865651,0.638267810359339,0.0174858223062382,0.278555597476837,0.28573442878398,0.183147309120459,0.0174858223062382,NA,NA,0,1,0,-0.282953562618652,0.576641227134349,-0.28573442878398,14
5,2,1,0,1,36,0.268914240342471,0.275844598177653,0.156925986131376,0.0174858223062382,0.451970011934524,0.437846386808286,0.682240902091225,0.0174858223062382,0.271557128120319,0.278555597476837,0.160833111777399,0.0174858223062382,0.156925986131376,NA,0,1,0,-0.275844598177653,0.562153613191714,-0.278555597476837,14
6,3,1,0,1,37,0.270459465844749,0.277429646657149,0.16128214719524,0.0174858223062382,0.272712096525968,0.279740331298885,0.164698545686465,0.0174858223062382,0.449269818026597,0.435076604506742,0.674019307118295,0.0174858223062382,0.16128214719524,NA,0,0,1,-0.277429646657149,-0.279740331298885,0.564923395493258,14
2,1,2,0,2,38,0.355363834021739,0.338750510390981,0.358361019295068,0.0666666666666667,0.305746779738163,0.31362637208642,0.285324133458413,0.0666666666666667,0.329624332308639,0.338119288065435,0.356314847246519,0.0666666666666667,0.285324133458413,NA,1,0,0,0.661249489609019,-0.31362637208642,-0.338119288065435,14
6,3,0,0,1,39,0.263664404819088,0.270459465844749,0.141157219725154,0.0174858223062382,0.265860440095523,0.272712096525968,0.144071423288029,0.0174858223062382,0.463106439286993,0.449269818026597,0.714771356986818,0.0174858223062382,NA,NA,0,0,1,-0.270459465844749,-0.272712096525968,0.550730181973403,14
6,1,1,1,3,40,0.282164202150984,0.263664404819088,0.123061974843133,0.0174858223062382,0.259180925628851,0.265860440095523,0.125538131550892,0.0174858223062382,0.451471289056614,0.463106439286993,0.751399893605975,0.0174858223062382,0.123061974843133,NA,1,0,0,0.736335595180912,-0.265860440095523,-0.463106439286993,14
1,3,2,0,2,41,0.305746779738163,0.31362637208642,0.285324133458413,0.0666666666666667,0.330239695717178,0.338750510390981,0.358361019295068,0.0666666666666667,0.3547484706132,0.338119288065435,0.356314847246519,0.0666666666666667,0.358361019295068,NA,0,0,1,-0.31362637208642,-0.338750510390981,0.661880711934566,14
5,2,2,1,1,42,0.262158001776041,0.268914240342471,0.137235631599589,0.0174858223062382,0.465738793149728,0.451970011934524,0.722198738588989,0.0174858223062382,0.264734489275835,0.271557128120319,0.140565629811422,0.0174858223062382,0.722198738588989,NA,0,1,0,-0.268914240342471,0.548029988065476,-0.271557128120319,14
5,2,1,0,1,43,0.255571507881772,0.262158001776041,0.119572654447163,0.0174858223062382,0.479161645601396,0.465738793149728,0.75802703241688,0.0174858223062382,0.258083263353281,0.264734489275835,0.122400313135958,0.0174858223062382,0.119572654447163,NA,0,1,0,-0.262158001776041,0.534261206850272,-0.264734489275835,14
4,1,3,0,1,44,0.421132972172817,0.406214626321287,0.58310759700038,0.0174858223062382,0.284579460378331,0.291913536440845,0.206744308839996,0.0174858223062382,0.286334331717135,0.293713633671431,0.210148094159623,0.0174858223062382,0.210148094159623,NA,1,0,0,0.593785373678713,-0.291913536440845,-0.293713633671431,14
4,1,1,1,1,45,0.435676507439897,0.421132972172817,0.631257310732773,0.0174858223062382,0.277429646657149,0.284579460378331,0.182903833520083,0.0174858223062382,0.27914042836573,0.286334331717135,0.185838855747144,0.0174858223062382,0.631257310732773,NA,1,0,0,0.578867027827183,-0.284579460378331,-0.286334331717135,14
4,1,2,0,1,46,0.44985464891549,0.435676507439897,0.675815759807652,0.0174858223062382,0.270459465844749,0.277429646657149,0.160834354675041,0.0174858223062382,0.272127265637075,0.27914042836573,0.163349885517307,0.0174858223062382,0.160834354675041,NA,1,0,0,0.564323492560103,-0.277429646657149,-0.27914042836573,14
5,2,1,0,1,47,0.249150493971045,0.255571507881772,0.103903847297124,0.0174858223062382,0.492247260451626,0.479161645601396,0.78979762225381,0.0174858223062382,0.251599143750701,0.258083263353281,0.106298530449066,0.0174858223062382,0.103903847297124,NA,0,1,0,-0.255571507881772,0.520838354398604,-0.258083263353281,14
4,3,2,0,3,48,0.438552438499188,0.44985464891549,0.716395793502276,0.0174858223062382,0.263664404819088,0.270459465844749,0.140729423281024,0.0174858223062382,0.290414440883328,0.272127265637075,0.1428747832167,0.0174858223062382,0.140729423281024,NA,0,0,1,-0.44985464891549,-0.270459465844749,0.727872734362925,14
6,3,3,1,1,49,0.275075069711547,0.282164202150984,0.154865578830195,0.0174858223062382,0.252669228207448,0.259180925628851,0.125720776785772,0.0174858223062382,0.465252600254378,0.451471289056614,0.719413644384033,0.0174858223062382,0.719413644384033,NA,0,0,1,-0.282164202150984,-0.259180925628851,0.548528710943386,14
4,1,3,0,1,50,0.452658324685093,0.438552438499188,0.68236996240048,0.0174858223062382,0.257040063846423,0.263664404819088,0.139639640451036,0.0174858223062382,0.283118028304934,0.290414440883328,0.177990397148484,0.0174858223062382,0.177990397148484,NA,1,0,0,0.561447561500813,-0.263664404819088,-0.290414440883328,14
5,2,2,1,1,51,0.242890802501867,0.249150493971045,0.0901296409400736,0.0174858223062382,0.50500411050456,0.492247260451626,0.81771626086013,0.0174858223062382,0.245277932065799,0.251599143750701,0.0921540981997965,0.0174858223062382,0.81771626086013,NA,0,1,0,-0.249150493971045,0.507752739548374,-0.251599143750701,14
4,1,3,0,1,52,0.466409812635554,0.452658324685093,0.722350705312171,0.0174858223062382,0.250582153732532,0.257040063846423,0.122480084657238,0.0174858223062382,0.276004931805286,0.283118028304934,0.155169210030591,0.0174858223062382,0.155169210030591,NA,1,0,0,0.547341675314907,-0.257040063846423,-0.283118028304934,14
6,2,1,0,3,53,0.268164045615977,0.275075069711547,0.134594047196375,0.0174858223062382,0.271445269877218,0.252669228207448,0.109838083003484,0.0174858223062382,0.45356352957903,0.465252600254378,0.755567869800141,0.0174858223062382,0.134594047196375,NA,0,1,0,-0.275075069711547,0.747330771792552,-0.465252600254378,14
5,2,2,1,1,54,0.236788380386904,0.242890802501867,0.0781079731198074,0.0174858223062382,0.517440455692432,0.50500411050456,0.84207418008007,0.0174858223062382,0.239115535377521,0.245277932065799,0.0798178468001227,0.0174858223062382,0.84207418008007,NA,0,1,0,-0.242890802501867,0.49499588949544,-0.245277932065799,14
4,1,3,0,1,55,0.479815806300856,0.466409812635554,0.758193351754748,0.0174858223062382,0.244286493045501,0.250582153732532,0.1070231746191,0.0174858223062382,0.269070545725869,0.276004931805286,0.134783473626152,0.0174858223062382,0.134783473626152,NA,1,0,0,0.533590187364446,-0.250582153732532,-0.276004931805286,14
5,2,1,0,1,56,0.230839276369151,0.236788380386904,0.0676741363716077,0.0174858223062382,0.529564348423802,0.517440455692432,0.863207877061651,0.0174858223062382,0.233107963595927,0.239115535377521,0.069117986566741,0.0174858223062382,0.0676741363716077,NA,0,1,0,-0.236788380386904,0.482559544307568,-0.239115535377521,14
4,1,2,0,1,57,0.492884985927199,0.479815806300856,0.789970941806969,0.0174858223062382,0.23814900540829,0.244286493045501,0.0932588007173847,0.0174858223062382,0.262310380121368,0.269070545725869,0.116770257475647,0.0174858223062382,0.0932588007173847,NA,1,0,0,0.520184193699144,-0.244286493045501,-0.269070545725869,14
5,2,2,1,1,58,0.225039638463527,0.230839276369151,0.0586558705099112,0.0174858223062382,0.541383638797398,0.529564348423802,0.881468582520611,0.0174858223062382,0.227251326878648,0.233107963595927,0.059875546969478,0.0174858223062382,0.881468582520611,NA,0,1,0,-0.230839276369151,0.470435651576198,-0.233107963595927,14
3,2,3,0,2,59,0.322558071336862,0.330870918042724,0.335227882679955,0.0666666666666667,0.346466943299729,0.329624332308639,0.331458320956685,0.0666666666666667,0.321942707928323,0.330239695717178,0.33331379636336,0.0666666666666667,0.33331379636336,NA,0,1,0,-0.330870918042724,0.670375667691361,-0.330239695717178,14
6,3,3,1,1,60,0.261426655045611,0.268164045615977,0.135029853649727,0.0174858223062382,0.264625441374704,0.271445269877218,0.139109543710747,0.0174858223062382,0.467292275036543,0.45356352957903,0.725860602639526,0.0174858223062382,0.725860602639526,NA,0,0,1,-0.268164045615977,-0.271445269877218,0.54643647042097,14
1,1,3,0,2,61,0.323189293662408,0.305746779738163,0.262567037106614,0.0666666666666667,0.321942707928323,0.330239695717178,0.327895620270939,0.0666666666666667,0.345835720974182,0.3547484706132,0.409537342622447,0.0666666666666667,0.409537342622447,NA,1,0,0,0.694253220261837,-0.330239695717178,-0.3547484706132,14
4,2,1,0,3,62,0.480501675372523,0.492884985927199,0.81789063457615,0.0174858223062382,0.257289855163879,0.23814900540829,0.0811156983564473,0.0174858223062382,0.255720057852477,0.262310380121368,0.100993667067403,0.0174858223062382,0.81789063457615,NA,0,1,0,-0.492884985927199,0.76185099459171,-0.262310380121368,14
6,3,0,0,1,63,0.254858535607746,0.261426655045611,0.117623806761567,0.0174858223062382,0.2579769551867,0.264625441374704,0.121087016025314,0.0174858223062382,0.480676097594433,0.467292275036543,0.761289177213119,0.0174858223062382,NA,NA,0,0,1,-0.261426655045611,-0.264625441374704,0.532707724963457,14
4,1,1,1,1,64,0.493553623129451,0.480501675372523,0.792296911153388,0.0174858223062382,0.250825669258382,0.257289855163879,0.104590981235634,0.0174858223062382,0.249295311751741,0.255720057852477,0.103112107610979,0.0174858223062382,0.792296911153388,NA,1,0,0,0.519498324627477,-0.257289855163879,-0.255720057852477,14
6,3,3,1,1,65,0.248455434511039,0.254858535607746,0.102196375346652,0.0174858223062382,0.2514955064852,0.2579769551867,0.105128681057134,0.0174858223062382,0.493723663143335,0.480676097594433,0.792674943596214,0.0174858223062382,0.792674943596214,NA,0,0,1,-0.254858535607746,-0.2579769551867,0.519323902405567,14
1,1,2,0,2,66,0.340193579454442,0.323189293662408,0.310866153665691,0.0666666666666667,0.313854174808187,0.321942707928323,0.307370534075368,0.0666666666666667,0.337146896489769,0.345835720974182,0.381763312258941,0.0666666666666667,0.307370534075368,NA,1,0,0,0.676810706337592,-0.321942707928323,-0.345835720974182,14
1,2,1,0,2,67,0.331646508913905,0.340193579454442,0.362292212107537,0.0666666666666667,0.331092997417403,0.313854174808187,0.285291560232175,0.0666666666666667,0.328676371233407,0.337146896489769,0.352416227660289,0.0666666666666667,0.362292212107537,NA,0,1,0,-0.340193579454442,0.686145825191813,-0.337146896489769,14
3,3,2,0,2,68,0.314454077741342,0.322558071336862,0.308962229908696,0.0666666666666667,0.337762259898308,0.346466943299729,0.383795456446026,0.0666666666666667,0.338978313112748,0.321942707928323,0.307242313645278,0.0666666666666667,0.383795456446026,NA,0,0,1,-0.322558071336862,-0.346466943299729,0.678057292071677,14
6,3,3,1,1,69,0.242213205811864,0.248455434511039,0.0886436835226386,0.0174858223062382,0.24517689859729,0.2514955064852,0.0911223369836834,0.0174858223062382,0.506443419850848,0.493723663143335,0.820233979493678,0.0174858223062382,0.820233979493678,NA,0,0,1,-0.248455434511039,-0.2514955064852,0.506276336856665,14
4,1,1,1,1,70,0.506277651945791,0.493553623129451,0.819903038249291,0.0174858223062382,0.2445238904536,0.250825669258382,0.0906735300417472,0.0174858223062382,0.243031981860612,0.249295311751741,0.0894234317089619,0.0174858223062382,0.819903038249291,NA,1,0,0,0.506446376870549,-0.250825669258382,-0.249295311751741,14
5,1,2,0,3,71,0.244509849767322,0.225039638463527,0.0508839233734812,0.0174858223062382,0.527781841380426,0.541383638797398,0.897200935444959,0.0174858223062382,0.221541833112254,0.227251326878648,0.0519151411815596,0.0174858223062382,0.897200935444959,NA,1,0,0,0.774960361536473,-0.541383638797398,-0.227251326878648,14
3,1,3,0,2,72,0.331677828306296,0.314454077741342,0.286975352249662,0.0666666666666667,0.329276274166562,0.337762259898308,0.354545911541565,0.0666666666666667,0.330461775091856,0.338978313112748,0.358478736208773,0.0666666666666667,0.358478736208773,NA,1,0,0,0.685545922258658,-0.337762259898308,-0.338978313112748,14
2,2,0,0,2,73,0.346435623907337,0.355363834021739,0.411637563641884,0.0666666666666667,0.323189293662408,0.305746779738163,0.262444412225603,0.0666666666666667,0.321342804995168,0.329624332308639,0.325918024132513,0.0666666666666667,NA,NA,0,1,0,-0.355363834021739,0.694253220261837,-0.329624332308639,14
6,3,3,1,1,74,0.236127807729855,0.242213205811864,0.0768215410358764,0.0174858223062382,0.239017040287849,0.24517689859729,0.0789149265309617,0.0174858223062382,0.518843603631642,0.506443419850848,0.844263532433162,0.0174858223062382,0.844263532433162,NA,0,0,1,-0.242213205811864,-0.24517689859729,0.493556580149152,14
4,1,1,1,1,75,0.518682000502358,0.506277651945791,0.843975604636366,0.0174858223062382,0.238380438411074,0.2445238904536,0.0785400956197364,0.0174858223062382,0.236926012735914,0.243031981860612,0.0774842997438972,0.0174858223062382,0.843975604636366,NA,1,0,0,0.493722348054209,-0.2445238904536,-0.243031981860612,14
5,3,2,0,3,76,0.238366750484941,0.244509849767322,0.0672311346210985,0.0174858223062382,0.514521777402948,0.527781841380426,0.878182683743685,0.0174858223062382,0.241099923761457,0.221541833112254,0.0545861816352161,0.0174858223062382,0.878182683743685,NA,0,0,1,-0.244509849767322,-0.527781841380426,0.778458166887746,14
2,2,2,1,2,77,0.337731727378663,0.346435623907337,0.383687300434225,0.0666666666666667,0.340193579454442,0.323189293662408,0.310737180266943,0.0666666666666667,0.313269343919294,0.321342804995168,0.305575519298832,0.0666666666666667,0.310737180266943,NA,0,1,0,-0.346435623907337,0.676810706337592,-0.321342804995168,14
2,3,2,0,2,78,0.329246508750163,0.337731727378663,0.354161576954737,0.0666666666666667,0.331646508913905,0.340193579454442,0.36215998944092,0.0666666666666667,0.330522859900647,0.313269343919294,0.283678433604343,0.0666666666666667,0.36215998944092,NA,0,0,1,-0.337731727378663,-0.340193579454442,0.686730656080706,14
4,1,0,0,1,1,0.346638107850617,0.33,0.333333333333333,0.166666666666667,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.321805111058651,0.33,0.333333333333333,0.166666666666667,NA,NA,1,0,0,0.67,-0.33,-0.33,15
5,1,3,0,3,2,0.346638107850617,0.33,0.333333333333333,0.166666666666667,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.333333333333333,NA,1,0,0,0.67,-0.33,-0.33,15
4,1,0,0,1,3,0.362863041622356,0.346638107850617,0.373146630296599,0.0174858223062382,0.313813725768093,0.321805111058651,0.3134266848517,0.0174858223062382,0.313813725768093,0.321805111058651,0.3134266848517,0.0174858223062382,NA,NA,1,0,0,0.653361892149383,-0.321805111058651,-0.321805111058651,15
4,1,1,1,1,4,0.378685061665791,0.362863041622356,0.413705891076139,0.0174858223062382,0.306020790522819,0.313813725768093,0.293147054461931,0.0174858223062382,0.306020790522819,0.313813725768093,0.293147054461931,0.0174858223062382,0.413705891076139,NA,1,0,0,0.637136958377644,-0.313813725768093,-0.313813725768093,15
4,2,2,1,3,5,0.369281176744279,0.378685061665791,0.45442317644204,0.0174858223062382,0.323254374005457,0.306020790522819,0.27278841177898,0.0174858223062382,0.298421377213491,0.306020790522819,0.27278841177898,0.0174858223062382,0.27278841177898,NA,0,1,0,-0.378685061665791,0.693979209477181,-0.306020790522819,15
1,3,2,0,2,6,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.346638107850617,0.33,0.333333333333333,0.166666666666667,0.333333333333333,NA,0,0,1,-0.33,-0.33,0.67,15
5,2,3,0,1,7,0.33803004483039,0.346638107850617,0.373146630296599,0.0174858223062382,0.33864672256006,0.321805111058651,0.3134266848517,0.0174858223062382,0.313813725768093,0.321805111058651,0.3134266848517,0.0174858223062382,0.3134266848517,NA,0,1,0,-0.346638107850617,0.678194888941349,-0.321805111058651,15
1,2,1,0,2,8,0.313813725768093,0.321805111058651,0.3134266848517,0.0666666666666667,0.33864672256006,0.321805111058651,0.3134266848517,0.0666666666666667,0.33803004483039,0.346638107850617,0.373146630296599,0.0666666666666667,0.3134266848517,NA,0,1,0,-0.321805111058651,0.678194888941349,-0.346638107850617,15
6,3,1,0,1,9,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.346638107850617,0.33,0.333333333333333,0.166666666666667,0.333333333333333,NA,0,0,1,-0.33,-0.33,0.67,15
3,2,3,0,2,10,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.346638107850617,0.33,0.333333333333333,0.166666666666667,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.333333333333333,NA,0,1,0,-0.33,0.67,-0.33,15
6,3,2,0,1,11,0.313813725768093,0.321805111058651,0.3134266848517,0.0174858223062382,0.313813725768093,0.321805111058651,0.3134266848517,0.0174858223062382,0.362863041622356,0.346638107850617,0.373146630296599,0.0174858223062382,0.3134266848517,NA,0,0,1,-0.321805111058651,-0.321805111058651,0.653361892149383,15
2,3,1,0,2,12,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.321805111058651,0.33,0.333333333333333,0.166666666666667,0.346638107850617,0.33,0.333333333333333,0.166666666666667,0.333333333333333,NA,0,0,1,-0.33,-0.33,0.67,15
5,2,3,0,1,13,0.329635745811528,0.33803004483039,0.351130746875904,0.0174858223062382,0.355070106377082,0.33864672256006,0.352654800243771,0.0174858223062382,0.306020790522819,0.313813725768093,0.296214452880325,0.0174858223062382,0.296214452880325,NA,0,1,0,-0.33803004483039,0.66135327743994,-0.313813725768093,15
4,1,1,1,1,14,0.384943815258821,0.369281176744279,0.428863830014944,0.0174858223062382,0.315226999172791,0.323254374005457,0.310407545076808,0.0174858223062382,0.291010680110495,0.298421377213491,0.260728624908248,0.0174858223062382,0.428863830014944,NA,1,0,0,0.630718823255721,-0.323254374005457,-0.298421377213491,15
5,2,0,0,1,15,0.321449902393273,0.329635745811528,0.328650103993655,0.0174858223062382,0.371085648356463,0.355070106377082,0.392926716517757,0.0174858223062382,0.298421377213491,0.306020790522819,0.278423179488589,0.0174858223062382,NA,NA,0,1,0,-0.329635745811528,0.644929893622918,-0.306020790522819,15
6,3,1,0,1,16,0.306020790522819,0.313813725768093,0.293147054461931,0.0174858223062382,0.306020790522819,0.313813725768093,0.293147054461931,0.0174858223062382,0.378685061665791,0.362863041622356,0.413705891076139,0.0174858223062382,0.293147054461931,NA,0,0,1,-0.313813725768093,-0.313813725768093,0.637136958377644,15
6,1,3,0,3,17,0.323254374005457,0.306020790522819,0.27278841177898,0.0174858223062382,0.298421377213491,0.306020790522819,0.27278841177898,0.0174858223062382,0.369281176744279,0.378685061665791,0.45442317644204,0.0174858223062382,0.45442317644204,NA,1,0,0,0.693979209477181,-0.306020790522819,-0.378685061665791,15
6,3,1,0,1,18,0.315226999172791,0.323254374005457,0.310407545076808,0.0174858223062382,0.291010680110495,0.298421377213491,0.260728624908248,0.0174858223062382,0.384943815258821,0.369281176744279,0.428863830014944,0.0174858223062382,0.310407545076808,NA,0,0,1,-0.323254374005457,-0.298421377213491,0.630718823255721,15
6,3,1,0,1,19,0.307398968113592,0.315226999172791,0.287743518457809,0.0174858223062382,0.283784012824883,0.291010680110495,0.242740886829723,0.0174858223062382,0.400217503521377,0.384943815258821,0.469515594712468,0.0174858223062382,0.287743518457809,NA,0,0,1,-0.315226999172791,-0.291010680110495,0.615056184741179,15
6,3,3,1,1,20,0.299765330524573,0.307398968113592,0.265511483265346,0.0174858223062382,0.276736805344791,0.283784012824883,0.224933905278472,0.0174858223062382,0.415111900332308,0.400217503521377,0.509554611456182,0.0174858223062382,0.509554611456182,NA,0,0,1,-0.307398968113592,-0.283784012824883,0.599782496478623,15
6,2,3,0,3,21,0.292321259033314,0.299765330524573,0.243974202045874,0.0174858223062382,0.294697597937411,0.276736805344791,0.207541141712501,0.0174858223062382,0.404803427843049,0.415111900332308,0.548484656241624,0.0174858223062382,0.548484656241624,NA,0,1,0,-0.299765330524573,0.723263194655209,-0.415111900332308,15
6,3,2,0,1,22,0.285062046145516,0.292321259033314,0.236956655559016,0.0174858223062382,0.287379373433231,0.294697597937411,0.240944503838129,0.0174858223062382,0.419583942410012,0.404803427843049,0.522098840602856,0.0174858223062382,0.240944503838129,NA,0,0,1,-0.292321259033314,-0.294697597937411,0.595196572156951,15
5,2,1,0,1,23,0.313467337998363,0.321449902393273,0.306020965766557,0.0174858223062382,0.386703476433248,0.371085648356463,0.433656671907563,0.0174858223062382,0.291010680110495,0.298421377213491,0.26032236232588,0.0174858223062382,0.306020965766557,NA,0,1,0,-0.321449902393273,0.628914351643537,-0.298421377213491,15
4,1,1,1,1,24,0.400217503521377,0.384943815258821,0.469515594712468,0.0174858223062382,0.307398968113592,0.315226999172791,0.287743518457809,0.0174858223062382,0.283784012824883,0.291010680110495,0.242740886829723,0.0174858223062382,0.469515594712468,NA,1,0,0,0.615056184741179,-0.315226999172791,-0.291010680110495,15
2,1,2,0,2,25,0.33864672256006,0.321805111058651,0.3134266848517,0.0666666666666667,0.313813725768093,0.321805111058651,0.3134266848517,0.0666666666666667,0.33803004483039,0.346638107850617,0.373146630296599,0.0666666666666667,0.3134266848517,NA,1,0,0,0.678194888941349,-0.321805111058651,-0.346638107850617,15
4,3,1,0,3,26,0.390278903540342,0.400217503521377,0.509554611456182,0.0174858223062382,0.299765330524573,0.307398968113592,0.265511483265346,0.0174858223062382,0.301569802136757,0.283784012824883,0.224933905278472,0.0174858223062382,0.509554611456182,NA,0,0,1,-0.400217503521377,-0.307398968113592,0.716215987175117,15
5,3,2,0,3,27,0.305683004599464,0.313467337998363,0.283555964002426,0.0174858223062382,0.377100470243539,0.386703476433248,0.474261209326477,0.0174858223062382,0.308617009616849,0.291010680110495,0.242182826671097,0.0174858223062382,0.474261209326477,NA,0,0,1,-0.313467337998363,-0.386703476433248,0.708989319889505,15
6,3,1,0,1,28,0.277983101268073,0.285062046145516,0.217930211593502,0.0174858223062382,0.280242882374687,0.287379373433231,0.221506033742177,0.0174858223062382,0.43399741250615,0.419583942410012,0.560563754664321,0.0174858223062382,0.217930211593502,NA,0,0,1,-0.285062046145516,-0.287379373433231,0.580416057589988,15
5,2,3,0,1,29,0.298091979526887,0.305683004599464,0.272320675227004,0.0174858223062382,0.392568932267699,0.377100470243539,0.449689003832052,0.0174858223062382,0.300953124407088,0.308617009616849,0.277990320940944,0.0174858223062382,0.277990320940944,NA,0,1,0,-0.305683004599464,0.622899529756461,-0.308617009616849,15
4,1,1,1,1,30,0.405420105572719,0.390278903540342,0.48405217047861,0.0174858223062382,0.292321259033314,0.299765330524573,0.256339274162829,0.0174858223062382,0.294080920207741,0.301569802136757,0.259608555358561,0.0174858223062382,0.48405217047861,NA,1,0,0,0.609721096459658,-0.299765330524573,-0.301569802136757,15
3,3,3,1,2,31,0.313813725768093,0.321805111058651,0.3134266848517,0.0666666666666667,0.33803004483039,0.346638107850617,0.373146630296599,0.0666666666666667,0.33864672256006,0.321805111058651,0.3134266848517,0.0666666666666667,0.3134266848517,NA,0,0,1,-0.321805111058651,-0.346638107850617,0.678194888941349,15
5,2,0,0,1,32,0.290689462355585,0.298091979526887,0.252402590100583,0.0174858223062382,0.407653266024035,0.392568932267699,0.490071675148835,0.0174858223062382,0.293479556434154,0.300953124407088,0.257525734750582,0.0174858223062382,NA,NA,0,1,0,-0.298091979526887,0.607431067732301,-0.300953124407088,15
5,2,3,0,1,33,0.28347077186945,0.290689462355585,0.232905108630768,0.0174858223062382,0.422363010568592,0.407653266024035,0.529580937679667,0.0174858223062382,0.286191579550717,0.293479556434154,0.237513953689565,0.0174858223062382,0.237513953689565,NA,0,1,0,-0.290689462355585,0.592346733975965,-0.293479556434154,15
3,1,3,0,2,34,0.330853787314786,0.313813725768093,0.296214452880325,0.0666666666666667,0.329635745811528,0.33803004483039,0.351130746875904,0.0666666666666667,0.330237109585116,0.33864672256006,0.352654800243771,0.0666666666666667,0.352654800243771,NA,1,0,0,0.686186274231906,-0.33803004483039,-0.33864672256006,15
5,2,3,0,1,35,0.276431343101,0.28347077186945,0.214055578117108,0.0174858223062382,0.436707468074063,0.422363010568592,0.567759199578344,0.0174858223062382,0.279084584973847,0.286191579550717,0.218185222304548,0.0174858223062382,0.218185222304548,NA,0,1,0,-0.28347077186945,0.577636989431408,-0.286191579550717,15
5,2,2,1,1,36,0.269566724444574,0.276431343101,0.196039604584929,0.0174858223062382,0.450695709712318,0.436707468074063,0.604233515785808,0.0174858223062382,0.272154078370504,0.279084584973847,0.199726879629263,0.0174858223062382,0.604233515785808,NA,0,1,0,-0.276431343101,0.563292531925937,-0.279084584973847,15
