"","SubNum","PE_level","trialN","id_acc","trial_acc","session","PE","obj_file","scn_cat","scn_condition","exp","alpha","beta"
"1154",18,"0.9",199,0,"0","ImmediateRec",0.74946008185248,"timbal2",6,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1155",18,"0.1",203,1,"1","ImmediateRec",0.253547531840849,"brusselssprout2",6,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1156",18,"0.5",204,0,"0","ImmediateRec",0.694822631652919,"hihat",2,"Flat","Experiment1",0.0827860615206505,6.92164746144456
"1157",18,"0.9",205,1,"0","ImmediateRec",0.988694128458128,"ironingboard2",6,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1158",18,"0.1",209,0,"1","ImmediateRec",0.271578688008837,"broccoli",6,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1159",18,"0.1",210,1,"1","ImmediateRec",0.24829725822004,"violin",4,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1160",18,"0.5",216,0,"1","ImmediateRec",0.694410674279567,"orange",2,"Flat","Experiment1",0.0827860615206505,6.92164746144456
"1161",18,"0.1",224,0,"1","ImmediateRec",0.161431325504748,"iron",5,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1162",18,"0.1",226,1,"1","ImmediateRec",0.175733479255149,"record2",4,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1163",18,"0.1",235,0,"1","ImmediateRec",0.135809172967816,"teapot2",5,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1164",18,"0.5",236,1,"1","ImmediateRec",0.666020697337066,"peanut2",1,"Flat","Experiment1",0.0827860615206505,6.92164746144456
"1165",18,"0.5",239,1,"1","ImmediateRec",0.666980851962095,"cherry2",2,"Flat","Experiment1",0.0827860615206505,6.92164746144456
"1166",18,"0.5",242,1,"1","ImmediateRec",0.610883466913293,"mushroom2",1,"Flat","Experiment1",0.0827860615206505,6.92164746144456
"1167",18,"0.5",257,0,"0","ImmediateRec",0.720128746581729,"electricguitar",2,"Flat","Experiment1",0.0827860615206505,6.92164746144456
"1168",18,"0.1",270,1,"1","ImmediateRec",0.0883108535537128,"peppergreen2",6,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1169",18,"0.9",278,1,"0","ImmediateRec",0.910689153404623,"thermometer2",6,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1170",18,"0.5",291,1,"0","ImmediateRec",0.696472789553857,"match",2,"Flat","Experiment1",0.0827860615206505,6.92164746144456
"1171",18,"0.9",297,1,"0","ImmediateRec",0.880223270565265,"panflute",5,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1172",18,"0.9",300,0,"0","ImmediateRec",0.883430573490672,"wateringcan",6,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1173",18,"0.1",302,0,"1","ImmediateRec",0.300912323907336,"sponge2",5,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1174",18,"0.5",304,0,"0","ImmediateRec",0.697387720479146,"coffeebean2",3,"Flat","Experiment1",0.0827860615206505,6.92164746144456
"1175",18,"0.5",307,1,"1","ImmediateRec",0.677053453859619,"speaker",3,"Flat","Experiment1",0.0827860615206505,6.92164746144456
"1176",18,"0.1",311,1,"1","ImmediateRec",0.227822358814542,"triangle2",4,"Strong","Experiment1",0.0827860615206505,6.92164746144456
"1177",21,"0.1",5,1,"1","ImmediateRec",0.171715771610023,"grandpiano2",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1178",21,"0.9",6,1,"0","ImmediateRec",0.90673634923936,"iron2",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1179",21,"0.9",10,1,"0","ImmediateRec",0.89383834657192,"hihat2",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1180",21,"0.9",11,0,"1","ImmediateRec",0.736080030316981,"frenchhorn2",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1181",21,"0.9",21,1,"0","ImmediateRec",0.981830156442993,"cherrytomato",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1182",21,"0.1",24,0,"1","ImmediateRec",0.287442976072253,"panflute2",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1183",21,"0.5",26,0,"0","ImmediateRec",0.631816086033915,"harmonica2",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1184",21,"0.9",31,1,"0","ImmediateRec",0.9257481194845,"spraybottle2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1185",21,"0.5",32,0,"0","ImmediateRec",0.585134038016862,"dishsoap2",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1186",21,"0.5",39,1,"1","ImmediateRec",0.794506568399085,"ironingboard",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1187",21,"0.9",40,1,"0","ImmediateRec",0.94757980017763,"electricdrumset",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1188",21,"0.9",42,1,"0","ImmediateRec",0.893076695947035,"mango",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1189",21,"0.5",43,1,"0","ImmediateRec",0.816019703268959,"coffeebean",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1190",21,"0.9",44,1,"0","ImmediateRec",0.867284519451255,"dishsoap",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1191",21,"0.5",47,1,"0","ImmediateRec",0.72988719565537,"celery",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1192",21,"0.5",49,0,"0","ImmediateRec",0.730452226348092,"endive2",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1193",21,"0.5",51,1,"0","ImmediateRec",0.761707248463127,"flyswatter2",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1194",21,"0.5",52,0,"0","ImmediateRec",0.702056008137575,"harp2",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1195",21,"0.5",54,0,"1","ImmediateRec",0.693054666713621,"saw",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1196",21,"0.1",57,1,"1","ImmediateRec",0.0842286473031939,"pan",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1197",21,"0.1",62,0,"1","ImmediateRec",0.057120491066188,"glassmop2",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1198",21,"0.5",66,1,"0","ImmediateRec",0.777207913999742,"coconut2",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1199",21,"0.9",67,0,"0","ImmediateRec",0.878334521163273,"mango2",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1200",21,"0.5",71,0,"1","ImmediateRec",0.830775204551407,"record",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1201",21,"0.1",85,0,"1","ImmediateRec",0.322051972290509,"casabamelon2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1202",21,"0.5",86,1,"0","ImmediateRec",0.646497238711988,"recyclingbin2",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1203",21,"0.9",92,1,"0","ImmediateRec",0.93230758024366,"mushroom",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1204",21,"0.5",95,1,"0","ImmediateRec",0.674689056899034,"saxophone2",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1205",21,"0.9",96,0,"0","ImmediateRec",0.994788610687072,"handbrush",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1206",21,"0.5",107,1,"0","ImmediateRec",0.707800132810433,"lintroller2",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1207",21,"0.5",108,0,"0","ImmediateRec",0.679524283545963,"pineapple",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1208",21,"0.9",113,0,"0","ImmediateRec",0.931530467314734,"handvacuum2",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1209",21,"0.1",116,1,"1","ImmediateRec",0.0827157735277423,"onion",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1210",21,"0.5",121,1,"0","ImmediateRec",0.742436031239871,"glass",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1211",21,"0.9",122,0,"0","ImmediateRec",0.990173134474636,"metronome2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1212",21,"0.1",128,1,"1","ImmediateRec",0.151019057503432,"corn2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1213",21,"0.1",129,0,"0","ImmediateRec",0.226721497631362,"saw2",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1214",21,"0.1",130,1,"0","ImmediateRec",0.124364895343661,"greenolive2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1215",21,"0.5",131,1,"1","ImmediateRec",0.7039143227566,"gong",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1216",21,"0.1",133,1,"1","ImmediateRec",0.236532627532,"tambourine2",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1217",21,"0.5",137,0,"0","ImmediateRec",0.679985699960859,"rug2",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1218",21,"0.5",141,1,"1","ImmediateRec",0.653861821972502,"harp",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1219",21,"0.5",143,0,"0","ImmediateRec",0.897657239120081,"onion2",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1220",21,"0.9",147,1,"0","ImmediateRec",0.927567404608232,"cucumber",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1221",21,"0.5",149,1,"0","ImmediateRec",0.840231174631118,"electricdrumset2",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1222",21,"0.9",151,1,"1","ImmediateRec",0.960958052194346,"tambourine",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1223",21,"0.1",154,1,"1","ImmediateRec",0.280764764550369,"thread2",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1224",21,"0.1",158,0,"1","ImmediateRec",0.108781556576325,"speaker2",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1225",21,"0.5",164,0,"1","ImmediateRec",0.654254800847484,"thermometer",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1226",21,"0.5",165,1,"0","ImmediateRec",0.637634389520568,"cushion",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1227",21,"0.9",169,1,"0","ImmediateRec",0.868121210226987,"lemon",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1228",21,"0.5",173,1,"0","ImmediateRec",0.906007517328841,"guitarcase",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1229",21,"0.5",177,1,"1","ImmediateRec",0.62018472554057,"flyswatter",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1230",21,"0.1",179,0,"1","ImmediateRec",0.0339274788183593,"maraca2",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1231",21,"0.5",181,1,"0","ImmediateRec",0.773323072277988,"ginger2",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1232",21,"0.1",186,0,"1","ImmediateRec",0.170678551694709,"scale2",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1233",21,"0.9",187,1,"0","ImmediateRec",0.624571148366484,"trombone",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1234",21,"0.9",188,1,"0","ImmediateRec",0.984056922963069,"brusselssprout",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1235",21,"0.9",192,0,"0","ImmediateRec",0.894100787763514,"corn",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1236",21,"0.5",197,0,"0","ImmediateRec",0.766163011626679,"metronome",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1237",21,"0.1",198,1,"1","ImmediateRec",0.401101469840276,"lemon2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1238",21,"0.9",199,1,"0","ImmediateRec",0.670642992295462,"timbal2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1239",21,"0.1",203,0,"1","ImmediateRec",0.250476332418575,"brusselssprout2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1240",21,"0.5",204,1,"0","ImmediateRec",0.651320795047555,"hihat",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1241",21,"0.9",205,0,"0","ImmediateRec",0.999639487426393,"ironingboard2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1242",21,"0.1",209,1,"0","ImmediateRec",0.285227717984082,"broccoli",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1243",21,"0.1",210,1,"1","ImmediateRec",0.333223818356078,"violin",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1244",21,"0.5",216,1,"0","ImmediateRec",0.763282039320812,"orange",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1245",21,"0.1",224,0,"1","ImmediateRec",0.134666991888477,"iron",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1246",21,"0.1",226,1,"1","ImmediateRec",0.153249917473549,"record2",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1247",21,"0.1",235,1,"1","ImmediateRec",0.0913257538066208,"teapot2",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1248",21,"0.5",236,1,"0","ImmediateRec",0.577220801202449,"peanut2",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1249",21,"0.5",239,0,"0","ImmediateRec",0.694122626724823,"cherry2",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1250",21,"0.5",242,1,"1","ImmediateRec",0.475344011004012,"mushroom2",1,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1251",21,"0.5",257,0,"0","ImmediateRec",0.741075159538369,"electricguitar",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1252",21,"0.1",270,0,"0","ImmediateRec",0.0228481172446738,"peppergreen2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1253",21,"0.9",278,0,"0","ImmediateRec",0.874944379892768,"thermometer2",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1254",21,"0.5",291,1,"0","ImmediateRec",0.742543193481676,"match",2,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1255",21,"0.9",297,0,"0","ImmediateRec",0.855146404201084,"panflute",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1256",21,"0.9",300,0,"0","ImmediateRec",0.871467260279834,"wateringcan",6,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1257",21,"0.1",302,1,"1","ImmediateRec",0.337474595096523,"sponge2",5,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1258",21,"0.5",304,1,"1","ImmediateRec",0.701891177404244,"coffeebean2",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1259",21,"0.5",307,1,"0","ImmediateRec",0.689119123287243,"speaker",3,"Flat","Experiment1",0.176495354959853,3.09502573224585
"1260",21,"0.1",311,1,"1","ImmediateRec",0.257733917312925,"triangle2",4,"Strong","Experiment1",0.176495354959853,3.09502573224585
"1261",22,"0.1",5,0,"1","ImmediateRec",0.433974055068805,"glassmop2",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1262",22,"0.9",6,1,"0","ImmediateRec",0.791475230908216,"harp2",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1263",22,"0.9",10,0,"0","ImmediateRec",0.798285695925333,"ironingboard2",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1264",22,"0.9",11,0,"0","ImmediateRec",0.771282463291384,"garbagebin2",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1265",22,"0.9",21,1,"0","ImmediateRec",0.826634320442383,"cherrytomato",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1266",22,"0.1",24,0,"1","ImmediateRec",0.403380786992147,"rug2",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1267",22,"0.5",26,1,"0","ImmediateRec",0.659592905781334,"handvacuum2",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1268",22,"0.9",31,0,"0","ImmediateRec",0.807952371953148,"tambourine2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1269",22,"0.5",32,0,"0","ImmediateRec",0.648790631098525,"electricdrumset2",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1270",22,"0.5",39,0,"0","ImmediateRec",0.699935392087521,"hihat",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1271",22,"0.9",40,0,"0","ImmediateRec",0.828289817727618,"dishsoap",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1272",22,"0.9",42,0,"0","ImmediateRec",0.818419511940114,"mango",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1273",22,"0.5",43,1,"1","ImmediateRec",0.701829532633174,"coffeebean",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1274",22,"0.9",44,1,"0","ImmediateRec",0.802139953987697,"electricdrumset",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1275",22,"0.5",47,1,"1","ImmediateRec",0.68897820553247,"celery",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1276",22,"0.5",49,0,"0","ImmediateRec",0.673112515711357,"endive2",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1277",22,"0.5",51,1,"0","ImmediateRec",0.674829962691759,"flutetrans2",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1278",22,"0.5",52,1,"0","ImmediateRec",0.677408758719626,"iron2",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1279",22,"0.5",54,0,"0","ImmediateRec",0.663774345129437,"record",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1280",22,"0.1",57,1,"1","ImmediateRec",0.331145283314314,"metronome",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1281",22,"0.1",62,0,"1","ImmediateRec",0.309121201259369,"grandpiano2",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1282",22,"0.5",66,0,"1","ImmediateRec",0.698465177333536,"coconut2",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1283",22,"0.9",67,1,"0","ImmediateRec",0.817645462464438,"mango2",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1284",22,"0.5",71,1,"0","ImmediateRec",0.710085535643937,"saw",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1285",22,"0.1",85,1,"1","ImmediateRec",0.37643377642723,"casabamelon2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1286",22,"0.5",86,0,"0","ImmediateRec",0.653454023645996,"musicstand2",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1287",22,"0.9",92,1,"0","ImmediateRec",0.887377741452235,"mushroom",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1288",22,"0.5",95,0,"0","ImmediateRec",0.661405170041181,"scale2",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1289",22,"0.9",96,1,"0","ImmediateRec",0.881772164974669,"guitarcase",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1290",22,"0.5",107,1,"0","ImmediateRec",0.670159717055022,"maraca2",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1291",22,"0.5",108,1,"1","ImmediateRec",0.678714184429101,"pineapple",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1292",22,"0.9",113,0,"0","ImmediateRec",0.875348074220703,"harmonica2",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1293",22,"0.1",116,0,"1","ImmediateRec",0.295851891854867,"onion",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1294",22,"0.5",121,0,"1","ImmediateRec",0.687381595623115,"gong",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1295",22,"0.9",122,0,"0","ImmediateRec",0.884834747080744,"pan2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1296",22,"0.1",128,1,"1","ImmediateRec",0.280663096964411,"corn2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1297",22,"0.1",129,1,"1","ImmediateRec",0.27864127014602,"record2",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1298",22,"0.1",130,1,"1","ImmediateRec",0.271169239141605,"greenolive2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1299",22,"0.5",131,0,"1","ImmediateRec",0.685281462269696,"glass",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1300",22,"0.1",133,1,"1","ImmediateRec",0.289785226301826,"spraybottle2",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1301",22,"0.5",137,1,"1","ImmediateRec",0.675491183764958,"panflute2",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1302",22,"0.5",141,1,"1","ImmediateRec",0.6735307278028,"iron",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1303",22,"0.5",143,0,"0","ImmediateRec",0.725193231284173,"onion2",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1304",22,"0.9",147,0,"0","ImmediateRec",0.883970225941183,"cucumber",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1305",22,"0.5",149,0,"0","ImmediateRec",0.709108740561404,"dishsoap2",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1306",22,"0.9",151,1,"0","ImmediateRec",0.889821531140077,"spraybottle",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1307",22,"0.1",154,1,"1","ImmediateRec",0.27663614118919,"trombone2",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1308",22,"0.1",158,0,"1","ImmediateRec",0.252520522045831,"sponge2",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1309",22,"0.5",164,1,"0","ImmediateRec",0.644575403039145,"triangle",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1310",22,"0.5",165,1,"1","ImmediateRec",0.664391589169273,"drums",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1311",22,"0.9",169,1,"0","ImmediateRec",0.868382351568962,"lemon",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1312",22,"0.5",173,0,"0","ImmediateRec",0.725899756020424,"handbrush",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1313",22,"0.5",177,1,"0","ImmediateRec",0.635531980540139,"flutetrans",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1314",22,"0.1",179,1,"1","ImmediateRec",0.205412720845963,"lintroller2",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1315",22,"0.5",181,1,"0","ImmediateRec",0.723821703318414,"ginger2",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1316",22,"0.1",186,1,"1","ImmediateRec",0.247926225658059,"saxophone2",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1317",22,"0.9",187,1,"0","ImmediateRec",0.823241977091206,"thread",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1318",22,"0.9",188,1,"0","ImmediateRec",0.89227902039465,"brusselssprout",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1319",22,"0.9",192,0,"0","ImmediateRec",0.875622683106,"corn",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1320",22,"0.5",197,1,"1","ImmediateRec",0.677803009645359,"pan",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1321",22,"0.1",198,0,"1","ImmediateRec",0.281417917368514,"lemon2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1322",22,"0.9",199,0,"0","ImmediateRec",0.809002626517844,"teapot2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1323",22,"0.1",203,1,"1","ImmediateRec",0.267442580788197,"brusselssprout2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1324",22,"0.5",204,1,"0","ImmediateRec",0.687381747126012,"ironingboard",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1325",22,"0.9",205,1,"0","ImmediateRec",0.932697964767339,"hihat2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1326",22,"0.1",209,1,"1","ImmediateRec",0.273892611953202,"broccoli",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1327",22,"0.1",210,0,"1","ImmediateRec",0.253223423167919,"wateringcan",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1328",22,"0.5",216,1,"0","ImmediateRec",0.67330529815052,"orange",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1329",22,"0.1",224,1,"1","ImmediateRec",0.218770925518445,"harp",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1330",22,"0.1",226,0,"1","ImmediateRec",0.220660355355709,"saw2",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1331",22,"0.1",235,0,"1","ImmediateRec",0.204220729403222,"timbal2",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1332",22,"0.5",236,1,"0","ImmediateRec",0.685507521438166,"peanut2",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1333",22,"0.5",239,0,"0","ImmediateRec",0.662351084227793,"cherry2",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1334",22,"0.5",242,1,"0","ImmediateRec",0.662319182766684,"mushroom2",1,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1335",22,"0.5",257,1,"0","ImmediateRec",0.697074014245728,"doormat",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1336",22,"0.1",270,0,"1","ImmediateRec",0.175104271527753,"peppergreen2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1337",22,"0.9",278,0,"0","ImmediateRec",0.915215191842386,"triangle2",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1338",22,"0.5",291,1,"1","ImmediateRec",0.678195582820281,"marimba",2,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1339",22,"0.9",297,0,"0","ImmediateRec",0.895774324017165,"rug",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1340",22,"0.9",300,1,"0","ImmediateRec",0.899140567145279,"violin",6,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1341",22,"0.1",302,1,"0","ImmediateRec",0.258802500202176,"speaker2",5,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1342",22,"0.5",304,1,"1","ImmediateRec",0.689536151796014,"coffeebean2",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1343",22,"0.5",307,1,"0","ImmediateRec",0.674114182768187,"sponge",3,"Flat","Experiment1",0.0338265269837362,9.88340569620948
"1344",22,"0.1",311,1,"1","ImmediateRec",0.225678972708638,"thermometer2",4,"Strong","Experiment1",0.0338265269837362,9.88340569620948
"1345",24,"0.1",5,0,"1","ImmediateRec",0.161424283341494,"grandpiano2",4,"Strong","Experiment1",0.197482135583239,2.49173123688056
"1346",24,"0.9",6,1,"0","ImmediateRec",0.910145904419149,"iron2",4,"Strong","Experiment1",0.197482135583239,2.49173123688056
"1347",24,"0.9",10,1,"0","ImmediateRec",0.893376486149893,"hihat2",5,"Strong","Experiment1",0.197482135583239,2.49173123688056
"1348",24,"0.9",11,0,"0","ImmediateRec",0.716950589785162,"frenchhorn2",5,"Strong","Experiment1",0.197482135583239,2.49173123688056
"1349",24,"0.9",21,0,"0","ImmediateRec",0.986820628622235,"cherrytomato",4,"Strong","Experiment1",0.197482135583239,2.49173123688056
"1350",24,"0.1",24,0,"1","ImmediateRec",0.297823879588214,"panflute2",4,"Strong","Experiment1",0.197482135583239,2.49173123688056
"1351",24,"0.5",26,1,"0","ImmediateRec",0.62725379585166,"harmonica2",2,"Flat","Experiment1",0.197482135583239,2.49173123688056
"1352",24,"0.9",31,1,"0","ImmediateRec",0.93281501245916,"spraybottle2",6,"Strong","Experiment1",0.197482135583239,2.49173123688056
"1353",24,"0.5",32,1,"0","ImmediateRec",0.576950046187623,"dishsoap2",3,"Flat","Experiment1",0.197482135583239,2.49173123688056
