key_resp_pract.keys,key_resp_pract.rt,trial_acc,trial_index,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,practice_loop.order,scn_condition,scn_cat,scn_inst,scn_file,obj_cat,obj_cat_num,obj_file,trial_cond,quadrant,obj_x,obj_y,corr_ans,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.rt,iterations.thisRepN,iterations.thisTrialN,iterations.thisN,iterations.thisIndex,iterations.ran,iterations.order,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order
,,1,90,,,,,,,1,6,1,stim/61.jpeg,Instruments,2,stim/objects/Instruments/metronome.png,0.5,3,-0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.348999977,4,0,4,0,1,3,1,0,240,76,1,239
,,1,91,,,,,,,1,5,3,stim/53.jpeg,HouseObjects,1,stim/objects/HouseObjects/key.png,0.5,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.052999973,4,0,4,0,1,3,1,0,240,14,1,239
,,1,92,,,,,,,2,1,1,stim/11.jpeg,Instruments,2,stim/objects/Instruments/panflute.png,0.7,3,-0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.730999947,4,0,4,0,1,3,1,0,240,116,1,239
,,1,93,,,,,,,1,5,1,stim/51.jpeg,HouseObjects,1,stim/objects/HouseObjects/iron.png,0.5,3,-0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.51699996,4,0,4,0,1,3,1,0,240,0,1,239
,,1,94,,,,,,,2,1,1,stim/11.jpeg,Instruments,2,stim/objects/Instruments/panflute.png,0.7,3,-0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.417000055,4,0,4,0,1,3,1,0,240,104,1,239
,,0,95,,,,,,,3,3,1,stim/31.jpeg,Instruments,2,stim/objects/Instruments/metronome2.png,0.9,3,-0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.305999994,4,0,4,0,1,3,1,0,240,184,1,239
,,0,96,,,,,,,1,6,4,stim/64.jpeg,Instruments,2,stim/objects/Instruments/oboe.png,0.5,3,-0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.326999903,4,0,4,0,1,3,1,0,240,79,1,239
,,1,97,,,,,,,3,3,2,stim/32.jpeg,Instruments,2,stim/objects/Instruments/musicsheet2.png,0.9,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.393000126,4,0,4,0,1,3,1,0,240,185,1,239
,,0,98,,,,,,,3,4,4,stim/44.jpeg,HouseObjects,1,stim/objects/HouseObjects/rug2.png,0.9,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.673000097,4,0,4,0,1,3,1,0,240,223,1,239
,,0,99,,,,,,,3,4,3,stim/43.jpeg,HouseObjects,1,stim/objects/HouseObjects/rubbergloves2.png,0.9,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.605000019,4,0,4,0,1,3,1,0,240,226,1,239
,,1,100,,,,,,,3,4,4,stim/44.jpeg,HouseObjects,1,stim/objects/HouseObjects/rug2.png,0.9,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.664000034,4,0,4,0,1,3,1,0,240,203,1,239
,,1,101,,,,,,,2,2,2,stim/22.jpeg,HouseObjects,1,stim/objects/HouseObjects/ironingboard2.png,0.7,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.728999853,4,0,4,0,1,3,1,0,240,125,1,239
,,0,102,,,,,,,2,2,2,stim/22.jpeg,Instruments,2,stim/objects/Instruments/laud2.png,0.3,3,-0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.687000036,4,0,4,0,1,3,1,0,240,153,1,239
,,1,103,,,,,,,3,4,4,stim/44.jpeg,HouseObjects,1,stim/objects/HouseObjects/rug2.png,0.9,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.801000118,4,0,4,0,1,3,1,0,240,215,1,239
,,1,104,,,,,,,2,2,3,stim/23.jpeg,Instruments,2,stim/objects/Instruments/maraca2.png,0.3,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.878000021,4,0,4,0,1,3,1,0,240,150,1,239
,,0,105,,,,,,,1,5,1,stim/51.jpeg,Instruments,2,stim/objects/Instruments/keyboard.png,0.5,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.803000212,4,0,4,0,1,3,1,0,240,20,1,239
,,1,106,,,,,,,1,5,3,stim/53.jpeg,HouseObjects,1,stim/objects/HouseObjects/key.png,0.5,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.902999878,4,0,4,0,1,3,1,0,240,18,1,239
,,1,107,,,,,,,3,3,1,stim/31.jpeg,Instruments,2,stim/objects/Instruments/metronome2.png,0.9,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.828999996,4,0,4,0,1,3,1,0,240,172,1,239
,,0,108,,,,,,,2,1,4,stim/14.jpeg,HouseObjects,1,stim/objects/HouseObjects/rug.png,0.3,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.70600009,4,0,4,0,1,3,1,0,240,83,1,239
,,0,109,,,,,,,1,6,4,stim/64.jpeg,HouseObjects,1,stim/objects/HouseObjects/pitcher.png,0.5,3,-0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.036999941,4,0,4,0,1,3,1,0,240,43,1,239
,,0,110,,,,,,,2,2,4,stim/24.jpeg,Instruments,2,stim/objects/Instruments/marimba2.png,0.3,2,0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.365999937,4,0,4,0,1,3,1,0,240,159,1,239
,,1,111,,,,,,,2,1,2,stim/12.jpeg,Instruments,2,stim/objects/Instruments/pipepiano.png,0.7,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.707999945,4,0,4,0,1,3,1,0,240,93,1,239
,,1,112,,,,,,,3,3,4,stim/34.jpeg,HouseObjects,1,stim/objects/HouseObjects/pitcher2.png,0.1,3,-0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.782999992,4,0,4,0,1,3,1,0,240,163,1,239
,,1,113,,,,,,,1,5,3,stim/53.jpeg,HouseObjects,1,stim/objects/HouseObjects/key.png,0.5,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.079999924,4,0,4,0,1,3,1,0,240,6,1,239
,,0,114,,,,,,,1,6,1,stim/61.jpeg,HouseObjects,1,stim/objects/HouseObjects/lintroller.png,0.5,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.713999987,4,0,4,0,1,3,1,0,240,40,1,239
,,0,115,,,,,,,1,6,2,stim/62.jpeg,Instruments,2,stim/objects/Instruments/musicsheet.png,0.5,2,0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.616999865,4,0,4,0,1,3,1,0,240,77,1,239
,,1,116,,,,,,,2,1,2,stim/12.jpeg,Instruments,2,stim/objects/Instruments/pipepiano.png,0.7,3,-0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.56400013,4,0,4,0,1,3,1,0,240,101,1,239
,,1,117,,,,,,,3,4,3,stim/43.jpeg,HouseObjects,1,stim/objects/HouseObjects/rubbergloves2.png,0.9,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.95600009,4,0,4,0,1,3,1,0,240,222,1,239
,,0,118,,,,,,,3,3,3,stim/33.jpeg,Instruments,2,stim/objects/Instruments/musicstand2.png,0.9,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.883999825,4,0,4,0,1,3,1,0,240,178,1,239
,,1,119,,,,,,,2,2,2,stim/22.jpeg,HouseObjects,1,stim/objects/HouseObjects/ironingboard2.png,0.7,3,-0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.361000061,4,0,4,0,1,3,1,0,240,121,1,239
,,0,120,,,,,,,3,3,4,stim/34.jpeg,Instruments,2,stim/objects/Instruments/oboe2.png,0.9,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.102999926,4,0,4,0,1,3,1,0,240,167,1,239
,,0,121,,,,,,,2,1,2,stim/12.jpeg,HouseObjects,1,stim/objects/HouseObjects/remote.png,0.3,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.996000051,4,0,4,0,1,3,1,0,240,81,1,239
,,0,122,,,,,,,2,2,3,stim/23.jpeg,HouseObjects,1,stim/objects/HouseObjects/key2.png,0.7,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.335999966,4,0,4,0,1,3,1,0,240,126,1,239
,,1,123,,,,,,,2,1,2,stim/12.jpeg,Instruments,2,stim/objects/Instruments/pipepiano.png,0.7,2,0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.942000151,4,0,4,0,1,3,1,0,240,109,1,239
,,0,124,,,,,,,1,6,4,stim/64.jpeg,HouseObjects,1,stim/objects/HouseObjects/pitcher.png,0.5,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.005000114,4,0,4,0,1,3,1,0,240,59,1,239
,,0,125,,,,,,,1,5,4,stim/54.jpeg,HouseObjects,1,stim/objects/HouseObjects/knife.png,0.5,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.164000034,4,0,4,0,1,3,1,0,240,19,1,239
,,1,126,,,,,,,1,5,2,stim/52.jpeg,HouseObjects,1,stim/objects/HouseObjects/ironingboard.png,0.5,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.629999876,4,0,4,0,1,3,1,0,240,17,1,239
,,1,127,,,,,,,3,3,4,stim/34.jpeg,Instruments,2,stim/objects/Instruments/oboe2.png,0.9,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.767000198,4,0,4,0,1,3,1,0,240,179,1,239
,,0,128,,,,,,,1,5,1,stim/51.jpeg,Instruments,2,stim/objects/Instruments/keyboard.png,0.5,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.281000137,4,0,4,0,1,3,1,0,240,36,1,239
,,1,129,,,,,,,2,1,4,stim/14.jpeg,Instruments,2,stim/objects/Instruments/record_player.png,0.7,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.684000015,4,0,4,0,1,3,1,0,240,99,1,239
,,1,130,,,,,,,2,1,3,stim/13.jpeg,Instruments,2,stim/objects/Instruments/record.png,0.7,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.762000084,4,0,4,0,1,3,1,0,240,110,1,239
,,0,131,,,,,,,3,3,2,stim/32.jpeg,Instruments,2,stim/objects/Instruments/musicsheet2.png,0.9,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.97300005,4,0,4,0,1,3,1,0,240,165,1,239
,,1,132,,,,,,,2,2,2,stim/22.jpeg,Instruments,2,stim/objects/Instruments/laud2.png,0.3,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.967000008,4,0,4,0,1,3,1,0,240,157,1,239
,,0,133,,,,,,,2,2,1,stim/21.jpeg,Instruments,2,stim/objects/Instruments/keyboard2.png,0.3,2,0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.148000002,4,0,4,0,1,3,1,0,240,148,1,239
,,1,134,,,,,,,1,5,4,stim/54.jpeg,HouseObjects,1,stim/objects/HouseObjects/knife.png,0.5,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.414999962,4,0,4,0,1,3,1,0,240,11,1,239
,,1,135,,,,,,,3,4,2,stim/42.jpeg,HouseObjects,1,stim/objects/HouseObjects/remote2.png,0.9,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.638999939,4,0,4,0,1,3,1,0,240,233,1,239
,,1,136,,,,,,,1,6,3,stim/63.jpeg,HouseObjects,1,stim/objects/HouseObjects/pan.png,0.5,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.197000027,4,0,4,0,1,3,1,0,240,46,1,239
,,0,137,,,,,,,2,1,3,stim/13.jpeg,HouseObjects,1,stim/objects/HouseObjects/rubbergloves.png,0.3,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.797999859,4,0,4,0,1,3,1,0,240,86,1,239
,,0,138,,,,,,,1,6,3,stim/63.jpeg,HouseObjects,1,stim/objects/HouseObjects/pan.png,0.5,3,-0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.15199995,4,0,4,0,1,3,1,0,240,54,1,239
,,0,139,,,,,,,1,6,4,stim/64.jpeg,HouseObjects,1,stim/objects/HouseObjects/pitcher.png,0.5,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.148000002,4,0,4,0,1,3,1,0,240,55,1,239
,,1,140,,,,,,,3,4,3,stim/43.jpeg,HouseObjects,1,stim/objects/HouseObjects/rubbergloves2.png,0.9,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.082999945,4,0,4,0,1,3,1,0,240,214,1,239
,,1,141,,,,,,,3,4,3,stim/43.jpeg,HouseObjects,1,stim/objects/HouseObjects/rubbergloves2.png,0.9,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.787000179,4,0,4,0,1,3,1,0,240,218,1,239
,,0,142,,,,,,,3,3,2,stim/32.jpeg,Instruments,2,stim/objects/Instruments/musicsheet2.png,0.9,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.572000027,4,0,4,0,1,3,1,0,240,173,1,239
,,1,143,,,,,,,1,5,2,stim/52.jpeg,Instruments,2,stim/objects/Instruments/laud.png,0.5,2,0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.138999939,4,0,4,0,1,3,1,0,240,29,1,239
,,0,144,,,,,,,2,2,4,stim/24.jpeg,HouseObjects,1,stim/objects/HouseObjects/knife2.png,0.7,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.928999901,4,0,4,0,1,3,1,0,240,127,1,239
,,1,145,,,,,,,1,5,1,stim/51.jpeg,Instruments,2,stim/objects/Instruments/keyboard.png,0.5,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.93599987,4,0,4,0,1,3,1,0,240,28,1,239
,,0,146,,,,,,,1,6,2,stim/62.jpeg,Instruments,2,stim/objects/Instruments/musicsheet.png,0.5,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.93900013,4,0,4,0,1,3,1,0,240,73,1,239
,,0,147,,,,,,,2,2,4,stim/24.jpeg,HouseObjects,1,stim/objects/HouseObjects/knife2.png,0.7,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.429000139,4,0,4,0,1,3,1,0,240,123,1,239
,,0,148,,,,,,,2,2,1,stim/21.jpeg,HouseObjects,1,stim/objects/HouseObjects/iron2.png,0.7,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.899000168,4,0,4,0,1,3,1,0,240,128,1,239
,,0,149,,,,,,,1,5,2,stim/52.jpeg,HouseObjects,1,stim/objects/HouseObjects/ironingboard.png,0.5,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.927000046,4,0,4,0,1,3,1,0,240,1,1,239
,,1,150,,,,,,,2,2,2,stim/22.jpeg,HouseObjects,1,stim/objects/HouseObjects/ironingboard2.png,0.7,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.653000116,4,0,4,0,1,3,1,0,240,141,1,239
,,1,151,,,,,,,1,6,2,stim/62.jpeg,HouseObjects,1,stim/objects/HouseObjects/match.png,0.5,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.026000023,4,0,4,0,1,3,1,0,240,53,1,239
,,1,152,,,,,,,2,2,1,stim/21.jpeg,HouseObjects,1,stim/objects/HouseObjects/iron2.png,0.7,3,-0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.611999989,4,0,4,0,1,3,1,0,240,140,1,239
,,1,153,,,,,,,1,6,4,stim/64.jpeg,Instruments,2,stim/objects/Instruments/oboe.png,0.5,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.128999949,4,0,4,0,1,3,1,0,240,71,1,239
,,1,154,,,,,,,2,2,4,stim/24.jpeg,HouseObjects,1,stim/objects/HouseObjects/knife2.png,0.7,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.292999983,4,0,4,0,1,3,1,0,240,147,1,239
,,1,155,,,,,,,2,2,1,stim/21.jpeg,HouseObjects,1,stim/objects/HouseObjects/iron2.png,0.7,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.184000015,4,0,4,0,1,3,1,0,240,120,1,239
,,1,156,,,,,,,1,5,2,stim/52.jpeg,Instruments,2,stim/objects/Instruments/laud.png,0.5,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.037000179,4,0,4,0,1,3,1,0,240,33,1,239
,,1,157,,,,,,,3,4,4,stim/44.jpeg,HouseObjects,1,stim/objects/HouseObjects/rug2.png,0.9,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.251999855,4,0,4,0,1,3,1,0,240,227,1,239
,,1,158,,,,,,,3,4,3,stim/43.jpeg,HouseObjects,1,stim/objects/HouseObjects/rubbergloves2.png,0.9,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.319999933,4,0,4,0,1,3,1,0,240,234,1,239
,,1,159,,,,,,,1,6,2,stim/62.jpeg,HouseObjects,1,stim/objects/HouseObjects/match.png,0.5,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.212999821,4,0,4,0,1,3,1,0,240,49,1,239
,,1,160,,,,,,,1,6,1,stim/61.jpeg,Instruments,2,stim/objects/Instruments/metronome.png,0.5,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.947999954,4,0,4,0,1,3,1,0,240,72,1,239
,,1,161,,,,,,,1,5,3,stim/53.jpeg,Instruments,2,stim/objects/Instruments/maraca.png,0.5,3,-0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.868000031,4,0,4,0,1,3,1,0,240,30,1,239
,,1,162,,,,,,,1,6,3,stim/63.jpeg,Instruments,2,stim/objects/Instruments/musicstand.png,0.5,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.960000038,4,0,4,0,1,3,1,0,240,66,1,239
,,1,163,,,,,,,3,3,4,stim/34.jpeg,Instruments,2,stim/objects/Instruments/oboe2.png,0.9,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.361999989,4,0,4,0,1,3,1,0,240,199,1,239
,,0,164,,,,,,,1,5,1,stim/51.jpeg,HouseObjects,1,stim/objects/HouseObjects/iron.png,0.5,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.823999882,4,0,4,0,1,3,1,0,240,4,1,239
,,1,165,,,,,,,2,1,1,stim/11.jpeg,Instruments,2,stim/objects/Instruments/panflute.png,0.7,2,0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.776000023,4,0,4,0,1,3,1,0,240,96,1,239
,,0,166,,,,,,,3,3,3,stim/33.jpeg,Instruments,2,stim/objects/Instruments/musicstand2.png,0.9,2,0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.555000067,4,0,4,0,1,3,1,0,240,198,1,239
,,0,167,,,,,,,1,5,4,stim/54.jpeg,Instruments,2,stim/objects/Instruments/marimba.png,0.5,3,-0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,4,0,4,0,1,3,1,0,240,31,1,239
,,0,168,,,,,,,1,6,3,stim/63.jpeg,HouseObjects,1,stim/objects/HouseObjects/pan.png,0.5,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.579999924,4,0,4,0,1,3,1,0,240,42,1,239
,,1,169,,,,,,,3,4,1,stim/41.jpeg,HouseObjects,1,stim/objects/HouseObjects/recyclingbin2.png,0.9,2,0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.700000048,4,0,4,0,1,3,1,0,240,216,1,239
,,1,170,,,,,,,3,4,3,stim/43.jpeg,HouseObjects,1,stim/objects/HouseObjects/rubbergloves2.png,0.9,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.804000139,4,0,4,0,1,3,1,0,240,202,1,239
,,0,171,,,,,,,1,5,1,stim/51.jpeg,HouseObjects,1,stim/objects/HouseObjects/iron.png,0.5,1,-0.2,0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.898000002,4,0,4,0,1,3,1,0,240,8,1,239
,,1,172,,,,,,,3,3,3,stim/33.jpeg,Instruments,2,stim/objects/Instruments/musicstand2.png,0.9,1,-0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.190000057,4,0,4,0,1,3,1,0,240,170,1,239
,,1,173,,,,,,,2,2,3,stim/23.jpeg,HouseObjects,1,stim/objects/HouseObjects/key2.png,0.7,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.924999952,4,0,4,0,1,3,1,0,240,122,1,239
,,1,174,,,,,,,1,6,4,stim/64.jpeg,HouseObjects,1,stim/objects/HouseObjects/pitcher.png,0.5,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.327000141,4,0,4,0,1,3,1,0,240,51,1,239
,,0,175,,,,,,,1,6,4,stim/64.jpeg,Instruments,2,stim/objects/Instruments/oboe.png,0.5,3,-0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.846999884,4,0,4,0,1,3,1,0,240,75,1,239
,,0,176,,,,,,,1,6,2,stim/62.jpeg,Instruments,2,stim/objects/Instruments/musicsheet.png,0.5,4,0.2,-0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.121999979,4,0,4,0,1,3,1,0,240,61,1,239
,,1,177,,,,,,,3,3,4,stim/34.jpeg,Instruments,2,stim/objects/Instruments/oboe2.png,0.9,2,0.2,0.15,right,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.814999819,4,0,4,0,1,3,1,0,240,175,1,239
,,1,178,,,,,,,3,4,2,stim/42.jpeg,HouseObjects,1,stim/objects/HouseObjects/remote2.png,0.9,4,0.2,-0.15,left,22,2020-12-02_18h09.35.347,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.703999996,4,0,4,0,1,3,1,0,240,217,1,239
